Value,AFRICA_2024_DynamicWorld_2024_37NDJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NDJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NDJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NDJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NDJ_M_R,AFRICA_2024_WorldCover_2021_37NDJ_M_R
418,NULL,Water,Shrubland,Water,Non_Wetland,Grassland
419,NULL,Water,Shrubland,Water,Non_Wetland,Wetland
420,NULL,Water,Grassland,NULL,Non_Wetland,NULL
421,NULL,Water,Grassland,NULL,Non_Wetland,Grassland
422,NULL,Water,Grassland,NULL,Non_Wetland,Cropland
423,NULL,Water,Grassland,NULL,Non_Wetland,Wetland
424,NULL,Water,Grassland,NULL,Non_Wetland,Bareland
425,NULL,Water,Grassland,NULL,Non_Wetland,Built-up
426,NULL,Water,Grassland,NULL,Non_Wetland,Water
427,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland
428,NULL,Water,Grassland,Non_Water,Non_Wetland,Cropland
429,NULL,Water,Grassland,Non_Water,Non_Wetland,Wetland
430,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland
431,NULL,Water,Grassland,Water,Non_Wetland,NULL
432,NULL,Water,Grassland,Water,Non_Wetland,Grassland
433,NULL,Water,Grassland,Water,Non_Wetland,Cropland
434,NULL,Water,Grassland,Water,Non_Wetland,Wetland
435,NULL,Water,Grassland,Water,Non_Wetland,Bareland
436,NULL,Water,Grassland,Water,Non_Wetland,Water
437,NULL,Water,Cropland,NULL,Non_Wetland,NULL
438,NULL,Water,Cropland,NULL,Non_Wetland,Grassland
439,NULL,Water,Cropland,NULL,Non_Wetland,Cropland
440,NULL,Water,Cropland,NULL,Non_Wetland,Wetland
441,NULL,Water,Cropland,NULL,Non_Wetland,Bareland
442,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland
443,NULL,Water,Cropland,Non_Water,Non_Wetland,Cropland
444,NULL,Water,Cropland,Non_Water,Non_Wetland,Wetland
445,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland
446,NULL,Water,Cropland,Water,Non_Wetland,NULL
447,NULL,Water,Cropland,Water,Non_Wetland,Grassland
448,NULL,Water,Cropland,Water,Non_Wetland,Cropland
449,NULL,Water,Cropland,Water,Non_Wetland,Wetland
450,NULL,Water,Cropland,Water,Non_Wetland,Bareland
451,NULL,Water,Cropland,Water,Non_Wetland,Water
452,NULL,Water,Wetland,NULL,Wetland,Grassland
453,NULL,Water,Wetland,Non_Water,Wetland,NULL
454,NULL,Water,Wetland,Water,Wetland,NULL
455,NULL,Water,Wetland,Water,Wetland,Wetland
456,NULL,Water,Wetland,Water,Wetland,Bareland
457,NULL,Water,Wetland,Water,Wetland,Water
458,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
459,NULL,Water,Bareland,NULL,Non_Wetland,NULL
460,NULL,Water,Bareland,NULL,Non_Wetland,Grassland
461,NULL,Water,Bareland,NULL,Non_Wetland,Cropland
462,NULL,Water,Bareland,NULL,Non_Wetland,Bareland
463,NULL,Water,Bareland,NULL,Non_Wetland,Water
464,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland
465,NULL,Water,Bareland,Water,Non_Wetland,NULL
466,NULL,Water,Bareland,Water,Non_Wetland,Grassland
467,NULL,Water,Bareland,Water,Non_Wetland,Wetland
468,NULL,Water,Bareland,Water,Non_Wetland,Bareland
469,NULL,Water,Bareland,Water,Non_Wetland,Water
470,NULL,Water,Built-up,NULL,Non_Wetland,Grassland
471,NULL,Water,Built-up,NULL,Non_Wetland,Wetland
472,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL
473,NULL,Water,Built-up,Water,Non_Wetland,Cropland
474,NULL,Water,Built-up,Water,Non_Wetland,Bareland
475,NULL,Water,Water,Water,Water,NULL
476,NULL,Water,Water,Water,Water,Wetland
477,NULL,Water,Forest,NULL,Non_Wetland,NULL
478,NULL,Water,Forest,NULL,Non_Wetland,Grassland
479,NULL,Water,Forest,NULL,Non_Wetland,Wetland
480,NULL,Water,Forest,NULL,Non_Wetland,Water
481,NULL,Water,Forest,Non_Water,Non_Wetland,Cropland
482,NULL,Water,Forest,Water,Non_Wetland,Grassland
483,NULL,Water,Forest,Water,Non_Wetland,Wetland
484,NULL,Forest,NULL,NULL,Non_Wetland,NULL
485,NULL,Forest,NULL,NULL,Non_Wetland,Grassland
486,NULL,Forest,NULL,NULL,Non_Wetland,Cropland
487,NULL,Forest,NULL,NULL,Non_Wetland,Wetland
488,NULL,Forest,NULL,NULL,Non_Wetland,Bareland
489,NULL,Forest,NULL,NULL,Non_Wetland,Forest
490,NULL,Forest,NULL,Non_Water,Non_Wetland,Wetland
491,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL
492,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland
493,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland
494,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland
495,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland
496,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest
497,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
498,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Forest
499,NULL,Forest,Shrubland,Water,Non_Wetland,Wetland
500,NULL,Forest,Grassland,NULL,Non_Wetland,NULL
501,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland
502,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland
503,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland
504,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland
505,NULL,Forest,Cropland,NULL,Non_Wetland,NULL
506,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland
507,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland
508,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland
509,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up
510,NULL,Forest,Cropland,NULL,Non_Wetland,Forest
511,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL
512,NULL,Forest,Cropland,Water,Non_Wetland,Wetland
513,NULL,Forest,Wetland,NULL,Wetland,Wetland
514,NULL,Forest,Wetland,Non_Water,Wetland,Wetland
515,NULL,Forest,Wetland,Water,Wetland,Wetland
516,NULL,Forest,Bareland,NULL,Non_Wetland,NULL
517,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland
518,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland
519,NULL,Forest,Bareland,NULL,Non_Wetland,Forest
520,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland
521,NULL,Forest,Built-up,NULL,Non_Wetland,NULL
522,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland
523,NULL,Forest,Built-up,NULL,Non_Wetland,Cropland
524,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up
525,NULL,Forest,Built-up,NULL,Non_Wetland,Forest
526,NULL,Forest,Forest,NULL,Non_Wetland,NULL
527,NULL,Forest,Forest,NULL,Non_Wetland,Grassland
528,NULL,Forest,Forest,NULL,Non_Wetland,Cropland
529,NULL,Forest,Forest,NULL,Non_Wetland,Wetland
530,NULL,Forest,Forest,NULL,Non_Wetland,Forest
531,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland
532,NULL,Forest,Forest,Water,Non_Wetland,Wetland
533,Grassland,NULL,NULL,NULL,Non_Wetland,NULL
534,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland
535,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland
536,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland
537,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up
538,Grassland,NULL,NULL,NULL,Non_Wetland,Forest
539,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL
540,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland
541,Grassland,NULL,NULL,Non_Water,Non_Wetland,Cropland
542,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland
543,Grassland,NULL,NULL,Water,Non_Wetland,Cropland
544,Grassland,NULL,NULL,Water,Non_Wetland,Wetland
545,Grassland,NULL,NULL,Water,Non_Wetland,Forest
546,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL
547,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland
548,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland
549,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland
550,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland
551,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up
552,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest
553,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
554,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
555,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
556,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
557,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland
558,Grassland,NULL,Shrubland,Water,Non_Wetland,Cropland
559,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland
560,Grassland,NULL,Shrubland,Water,Non_Wetland,Water
561,Grassland,NULL,Shrubland,Water,Non_Wetland,Forest
562,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL
563,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland
564,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland
565,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland
566,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland
567,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up
568,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL
569,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
570,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
571,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
572,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
573,Grassland,NULL,Grassland,Water,Non_Wetland,NULL
574,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland
575,Grassland,NULL,Grassland,Water,Non_Wetland,Cropland
576,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland
577,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland
578,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL
579,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland
580,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland
581,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland
582,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland
583,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up
584,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest
585,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL
586,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
587,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
588,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
589,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
590,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland
591,Grassland,NULL,Cropland,Water,Non_Wetland,Cropland
592,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland
593,Grassland,NULL,Wetland,NULL,Wetland,NULL
594,Grassland,NULL,Wetland,NULL,Wetland,Cropland
595,Grassland,NULL,Wetland,NULL,Wetland,Wetland
596,Grassland,NULL,Wetland,NULL,Wetland,Forest
597,Grassland,NULL,Wetland,Non_Water,Wetland,NULL
598,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland
599,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland
600,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland
601,Grassland,NULL,Wetland,Water,Wetland,NULL
602,Grassland,NULL,Wetland,Water,Wetland,Cropland
603,Grassland,NULL,Wetland,Water,Wetland,Wetland
604,Grassland,NULL,Wetland,Water,Wetland,Water
605,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
606,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL
607,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland
608,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland
609,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland
610,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest
611,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
612,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
613,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
614,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
615,Grassland,NULL,Bareland,Water,Non_Wetland,Cropland
616,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland
617,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland
618,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland
619,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up
620,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest
621,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
622,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
623,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
624,Grassland,NULL,Water,NULL,Water,Wetland
625,Grassland,NULL,Water,Water,Water,Wetland
626,Grassland,NULL,Forest,NULL,Non_Wetland,NULL
627,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland
628,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland
629,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland
630,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up
631,Grassland,NULL,Forest,NULL,Non_Wetland,Forest
632,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL
633,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland
634,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland
635,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland
636,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest
637,Grassland,NULL,Forest,Water,Non_Wetland,Grassland
638,Grassland,NULL,Forest,Water,Non_Wetland,Cropland
639,Grassland,NULL,Forest,Water,Non_Wetland,Wetland
640,Grassland,NULL,Forest,Water,Non_Wetland,Forest
641,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL
642,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland
643,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland
644,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland
645,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest
646,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
647,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
648,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland
649,Grassland,Cropland,NULL,Water,Non_Wetland,Wetland
650,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL
651,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
652,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
653,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
654,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest
655,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
656,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
657,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
658,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL
659,Grassland,Cropland,Shrubland,Water,Non_Wetland,Cropland
660,Grassland,Cropland,Shrubland,Water,Non_Wetland,Wetland
661,Grassland,Cropland,Shrubland,Water,Non_Wetland,Forest
662,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL
663,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland
664,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland
665,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland
666,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland
667,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up
668,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
669,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
670,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
671,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
672,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland
673,Grassland,Cropland,Grassland,Water,Non_Wetland,Cropland
674,Grassland,Cropland,Grassland,Water,Non_Wetland,Wetland
675,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL
676,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland
677,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland
678,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland
679,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland
680,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up
681,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest
682,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
683,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
684,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
685,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
686,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL
687,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland
688,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland
689,Grassland,Cropland,Cropland,Water,Non_Wetland,Wetland
690,Grassland,Cropland,Cropland,Water,Non_Wetland,Bareland
691,Grassland,Cropland,Wetland,NULL,Wetland,NULL
692,Grassland,Cropland,Wetland,NULL,Wetland,Grassland
693,Grassland,Cropland,Wetland,NULL,Wetland,Cropland
694,Grassland,Cropland,Wetland,NULL,Wetland,Wetland
695,Grassland,Cropland,Wetland,NULL,Wetland,Forest
696,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL
697,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland
698,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland
699,Grassland,Cropland,Wetland,Water,Wetland,NULL
700,Grassland,Cropland,Wetland,Water,Wetland,Cropland
701,Grassland,Cropland,Wetland,Water,Wetland,Wetland
702,Grassland,Cropland,Wetland,Water,Wetland,Water
703,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
704,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
705,Grassland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
706,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL
707,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland
708,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland
709,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland
710,Grassland,Cropland,Bareland,NULL,Non_Wetland,Forest
711,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
712,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
713,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
714,Grassland,Cropland,Bareland,Water,Non_Wetland,NULL
715,Grassland,Cropland,Bareland,Water,Non_Wetland,Cropland
716,Grassland,Cropland,Bareland,Water,Non_Wetland,Wetland
717,Grassland,Cropland,Bareland,Water,Non_Wetland,Bareland
718,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland
719,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland
720,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland
721,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
722,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
723,Grassland,Cropland,Built-up,Water,Non_Wetland,Wetland
724,Grassland,Cropland,Water,Non_Water,Water,Cropland
725,Grassland,Cropland,Water,Water,Water,Cropland
726,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL
727,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland
728,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland
729,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland
730,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland
731,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up
732,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest
733,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
734,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
735,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
736,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest
737,Grassland,Cropland,Forest,Water,Non_Wetland,Cropland
738,Grassland,Cropland,Forest,Water,Non_Wetland,Wetland
739,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland
740,Grassland,Wetland,NULL,NULL,Non_Wetland,Cropland
741,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland
742,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Cropland
743,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
744,Grassland,Wetland,NULL,Water,Non_Wetland,Wetland
745,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL
746,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
747,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
748,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
749,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
750,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
751,Grassland,Wetland,Shrubland,Water,Non_Wetland,Cropland
752,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland
753,Grassland,Wetland,Grassland,NULL,Non_Wetland,Cropland
754,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland
755,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
756,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
757,Grassland,Wetland,Grassland,Water,Non_Wetland,Cropland
758,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland
759,Grassland,Wetland,Grassland,Water,Non_Wetland,Water
760,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL
761,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland
762,Grassland,Wetland,Cropland,NULL,Non_Wetland,Cropland
763,Grassland,Wetland,Cropland,NULL,Non_Wetland,Wetland
764,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
765,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
766,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
767,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
768,Grassland,Wetland,Cropland,Water,Non_Wetland,Cropland
769,Grassland,Wetland,Cropland,Water,Non_Wetland,Wetland
770,Grassland,Wetland,Wetland,NULL,Wetland,NULL
771,Grassland,Wetland,Wetland,NULL,Wetland,Cropland
772,Grassland,Wetland,Wetland,NULL,Wetland,Wetland
773,Grassland,Wetland,Wetland,Non_Water,Wetland,Cropland
774,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland
775,Grassland,Wetland,Wetland,Water,Wetland,Cropland
776,Grassland,Wetland,Wetland,Water,Wetland,Wetland
777,Grassland,Wetland,Wetland,Water,Wetland,Bareland
778,Grassland,Wetland,Wetland,Water,Wetland,Water
779,Grassland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
780,Grassland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
781,Grassland,Wetland,Bareland,NULL,Non_Wetland,Cropland
782,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland
783,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
784,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
785,Grassland,Wetland,Bareland,Water,Non_Wetland,Cropland
786,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland
787,Grassland,Wetland,Bareland,Water,Non_Wetland,Bareland
788,Grassland,Wetland,Bareland,Water,Non_Wetland,Water
789,Grassland,Wetland,Water,NULL,Water,Wetland
790,Grassland,Wetland,Water,Non_Water,Water,Wetland
791,Grassland,Wetland,Water,Water,Water,Wetland
792,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL
793,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland
794,Grassland,Wetland,Forest,NULL,Non_Wetland,Cropland
795,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland
796,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Cropland
797,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
798,Grassland,Wetland,Forest,Water,Non_Wetland,NULL
799,Grassland,Wetland,Forest,Water,Non_Wetland,Cropland
800,Grassland,Wetland,Forest,Water,Non_Wetland,Wetland
801,Grassland,Wetland,Forest,Water,Non_Wetland,Bareland
802,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL
803,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland
804,Grassland,Built-up,NULL,NULL,Non_Wetland,Cropland
805,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland
806,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest
807,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL
808,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
809,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
810,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
811,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Forest
812,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland
813,Grassland,Built-up,Grassland,NULL,Non_Wetland,Cropland
814,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up
815,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL
816,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland
817,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland
818,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland
819,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up
820,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest
821,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL
822,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland
823,Grassland,Built-up,Built-up,NULL,Non_Wetland,Cropland
824,Grassland,Built-up,Built-up,NULL,Non_Wetland,Wetland
825,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up
826,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL
827,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland
828,Grassland,Built-up,Forest,NULL,Non_Wetland,Cropland
829,Grassland,Built-up,Forest,NULL,Non_Wetland,Wetland
830,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up
831,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest
832,Grassland,Water,NULL,NULL,Non_Wetland,Grassland
833,Grassland,Water,NULL,NULL,Non_Wetland,Wetland
834,Grassland,Water,NULL,Water,Non_Wetland,Grassland
835,Grassland,Water,NULL,Water,Non_Wetland,Cropland
836,Grassland,Water,NULL,Water,Non_Wetland,Wetland
837,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland
838,Grassland,Water,Shrubland,NULL,Non_Wetland,Cropland
839,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland
840,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
841,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
