Value,AFRICA_2024_DynamicWorld_2024_37NHG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NHG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NHG_M_R,AFRICA_2024_GSW_Yearly_2021_37NHG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NHG_M_R,AFRICA_2024_WorldCover_2021_37NHG_M_R
1724,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1725,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1726,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1727,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1728,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1729,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
1730,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
1731,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1732,Forest,Forest,NULL,Water,Non_Wetland,Grassland
1733,Forest,Forest,NULL,Water,Non_Wetland,Forest
1734,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1735,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1736,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1737,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1738,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1739,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1740,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1741,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1742,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1743,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
1744,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1745,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1746,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1747,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1748,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1749,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1750,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1751,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
1752,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1753,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
1754,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
1755,Forest,Forest,Grassland,Water,Non_Wetland,NULL
1756,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
1757,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
1758,Forest,Forest,Grassland,Water,Non_Wetland,Forest
1759,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1760,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1761,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1762,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1763,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1764,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1765,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
1766,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1767,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1768,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1769,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1770,Forest,Forest,Cropland,Water,Non_Wetland,NULL
1771,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
1772,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
1773,Forest,Forest,Cropland,Water,Non_Wetland,Forest
1774,Forest,Forest,Wetland,NULL,Wetland,NULL
1775,Forest,Forest,Wetland,NULL,Wetland,Grassland
1776,Forest,Forest,Wetland,NULL,Wetland,Cropland
1777,Forest,Forest,Wetland,NULL,Wetland,Wetland
1778,Forest,Forest,Wetland,NULL,Wetland,Bareland
1779,Forest,Forest,Wetland,NULL,Wetland,Forest
1780,Forest,Forest,Wetland,Non_Water,Wetland,NULL
1781,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
1782,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
1783,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
1784,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
1785,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1786,Forest,Forest,Wetland,Water,Wetland,NULL
1787,Forest,Forest,Wetland,Water,Wetland,Grassland
1788,Forest,Forest,Wetland,Water,Wetland,Wetland
1789,Forest,Forest,Wetland,Water,Wetland,Bareland
1790,Forest,Forest,Wetland,Water,Wetland,Forest
1791,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1792,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1793,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1794,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1795,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1796,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1797,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
1798,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
1799,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1800,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
1801,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1802,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
1803,Forest,Forest,Bareland,Water,Non_Wetland,Forest
1804,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1805,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1806,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1807,Forest,Forest,Water,NULL,Water,Grassland
1808,Forest,Forest,Water,NULL,Water,Bareland
1809,Forest,Forest,Water,NULL,Water,Forest
1810,Forest,Forest,Water,Non_Water,Water,Grassland
1811,Forest,Forest,Water,Non_Water,Water,Cropland
1812,Forest,Forest,Water,Non_Water,Water,Wetland
1813,Forest,Forest,Water,Non_Water,Water,Forest
1814,Forest,Forest,Water,Water,Water,Grassland
1815,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1816,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1817,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1818,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1819,Forest,Forest,Forest,NULL,Non_Wetland,Water
1820,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1821,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1822,Forest,Forest,Forest,Water,Non_Wetland,Grassland
1823,Forest,Forest,Forest,Water,Non_Wetland,Forest
