Value,AFRICA_2024_DynamicWorld_2024_37PEK_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PEK_M_R,AFRICA_2024_GLC_FCS30D_2022_37PEK_M_R,AFRICA_2024_GSW_Yearly_2021_37PEK_M_R,AFRICA_2024_GWL_FCS30D_2022_37PEK_M_R,AFRICA_2024_WorldCover_2021_37PEK_M_R
1671,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1672,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1673,Wetland,Wetland,Forest,Water,Non_Wetland,Cropland
1674,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1675,Wetland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1676,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL
1677,Wetland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1678,Wetland,Built-up,Wetland,NULL,Wetland,NULL
1679,Wetland,Built-up,Wetland,NULL,Wetland,Cropland
1680,Wetland,Built-up,Wetland,NULL,Wetland,Forest
1681,Wetland,Built-up,Bareland,NULL,Non_Wetland,NULL
1682,Wetland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1683,Wetland,Built-up,Bareland,Non_Water,Non_Wetland,Forest
1684,Wetland,Built-up,Bareland,Water,Non_Wetland,Wetland
1685,Wetland,Water,NULL,NULL,Non_Wetland,Forest
1686,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland
1687,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1688,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1689,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland
1690,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1691,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1692,Wetland,Water,Shrubland,Water,Non_Wetland,Cropland
1693,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1694,Wetland,Water,Grassland,NULL,Non_Wetland,NULL
1695,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1696,Wetland,Water,Grassland,NULL,Non_Wetland,Cropland
1697,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1698,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland
1699,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
1700,Wetland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1701,Wetland,Water,Grassland,Water,Non_Wetland,Grassland
1702,Wetland,Water,Grassland,Water,Non_Wetland,Cropland
1703,Wetland,Water,Cropland,NULL,Non_Wetland,NULL
1704,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
1705,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
1706,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland
1707,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
1708,Wetland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1709,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1710,Wetland,Water,Cropland,Water,Non_Wetland,Grassland
1711,Wetland,Water,Cropland,Water,Non_Wetland,Cropland
1712,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
1713,Wetland,Water,Cropland,Water,Non_Wetland,Forest
1714,Wetland,Water,Wetland,NULL,Wetland,NULL
1715,Wetland,Water,Wetland,NULL,Wetland,Cropland
1716,Wetland,Water,Wetland,NULL,Wetland,Wetland
1717,Wetland,Water,Wetland,NULL,Wetland,Forest
1718,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1719,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1720,Wetland,Water,Wetland,Water,Wetland,NULL
1721,Wetland,Water,Wetland,Water,Wetland,Cropland
1722,Wetland,Water,Wetland,Water,Wetland,Wetland
1723,Wetland,Water,Wetland,Water,Wetland,Water
1724,Wetland,Water,Bareland,NULL,Non_Wetland,NULL
1725,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1726,Wetland,Water,Bareland,NULL,Non_Wetland,Cropland
1727,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1728,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1729,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
1730,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1731,Wetland,Water,Built-up,NULL,Non_Wetland,NULL
1732,Wetland,Water,Built-up,NULL,Non_Wetland,Forest
1733,Wetland,Water,Built-up,Water,Non_Wetland,Cropland
1734,Wetland,Water,Built-up,Water,Non_Wetland,Wetland
1735,Wetland,Water,Water,NULL,Water,Wetland
1736,Wetland,Water,Water,NULL,Water,Forest
1737,Wetland,Water,Water,Non_Water,Water,Wetland
1738,Wetland,Water,Water,Water,Water,NULL
1739,Wetland,Water,Water,Water,Water,Grassland
1740,Wetland,Water,Water,Water,Water,Wetland
1741,Wetland,Water,Water,Water,Water,Bareland
1742,Wetland,Water,Water,Water,Water,Water
1743,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1744,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1745,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1746,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1747,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
1748,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL
1749,Wetland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1750,Wetland,Forest,Grassland,NULL,Non_Wetland,Cropland
1751,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1752,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
1753,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
1754,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland
1755,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
1756,Wetland,Forest,Cropland,Water,Non_Wetland,NULL
1757,Wetland,Forest,Wetland,NULL,Wetland,NULL
1758,Wetland,Forest,Wetland,NULL,Wetland,Cropland
1759,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1760,Wetland,Forest,Wetland,NULL,Wetland,Forest
1761,Wetland,Forest,Wetland,Non_Water,Wetland,Cropland
1762,Wetland,Forest,Wetland,Water,Wetland,Wetland
1763,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL
1764,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1765,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland
1766,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
1767,Wetland,Forest,Water,NULL,Water,Grassland
1768,Wetland,Forest,Water,NULL,Water,Bareland
1769,Wetland,Forest,Water,Water,Water,NULL
1770,Wetland,Forest,Forest,NULL,Non_Wetland,NULL
1771,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1772,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland
1773,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1774,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
1775,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1776,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1777,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1778,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1779,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
1780,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
1781,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1782,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1783,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1784,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1785,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1786,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1787,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1788,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1789,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1790,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1791,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1792,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1793,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1794,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1795,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1796,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1797,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1798,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1799,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1800,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1801,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1802,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1803,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1804,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1805,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1806,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1807,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1808,Bareland,NULL,Wetland,NULL,Wetland,NULL
1809,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1810,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1811,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1812,Bareland,NULL,Wetland,NULL,Wetland,Forest
1813,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1814,Bareland,NULL,Wetland,Water,Wetland,NULL
1815,Bareland,NULL,Wetland,Water,Wetland,Grassland
1816,Bareland,NULL,Wetland,Water,Wetland,Cropland
1817,Bareland,NULL,Wetland,Water,Wetland,Wetland
1818,Bareland,NULL,Wetland,Water,Wetland,Bareland
1819,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1820,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1821,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1822,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1823,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1824,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1825,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1826,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1827,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1828,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1829,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1830,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1831,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1832,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1833,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1834,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1835,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1836,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1837,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1838,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1839,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1840,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1841,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1842,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1843,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1844,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1845,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
1846,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1847,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1848,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1849,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest
1850,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1851,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1852,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1853,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1854,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1855,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1856,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1857,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1858,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1859,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1860,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1861,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1862,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1863,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1864,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1865,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1866,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1867,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL
1868,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
1869,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1870,Bareland,Cropland,Grassland,Water,Non_Wetland,Wetland
1871,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1872,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1873,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1874,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1875,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1876,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1877,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1878,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1879,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1880,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1881,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1882,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1883,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1884,Bareland,Cropland,Wetland,Water,Wetland,NULL
1885,Bareland,Cropland,Wetland,Water,Wetland,Cropland
1886,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1887,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1888,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1889,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1890,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1891,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1892,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1893,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1894,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1895,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1896,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1897,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1898,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1899,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1900,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1901,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1902,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL
1903,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1904,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1905,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
1906,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1907,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1908,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1909,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1910,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1911,Bareland,Cropland,Built-up,Water,Non_Wetland,Grassland
1912,Bareland,Cropland,Built-up,Water,Non_Wetland,Wetland
1913,Bareland,Cropland,Water,NULL,Water,Bareland
1914,Bareland,Cropland,Water,Non_Water,Water,Cropland
1915,Bareland,Cropland,Water,Water,Water,NULL
1916,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1917,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1918,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1919,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1920,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1921,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1922,Bareland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1923,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1924,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1925,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1926,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL
1927,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1928,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1929,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
1930,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1931,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1932,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL
1933,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1934,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
1935,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL
1936,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1937,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland
1938,Bareland,Bareland,NULL,Water,Non_Wetland,NULL
1939,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland
1940,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1941,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1942,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1943,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1944,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1945,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1946,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1947,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1948,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
1949,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL
1950,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1951,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1952,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland
1953,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1954,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL
1955,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1956,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1957,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1958,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
1959,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1960,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL
1961,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
1962,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1963,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1964,Bareland,Bareland,Wetland,Water,Wetland,NULL
1965,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1966,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1967,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1968,Bareland,Bareland,Wetland,Water,Wetland,Water
1969,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1970,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1971,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1972,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1973,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1974,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1975,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1976,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
1977,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL
1978,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1979,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1980,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL
1981,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1982,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1983,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1984,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1985,Bareland,Bareland,Water,NULL,Water,Built-up
1986,Bareland,Bareland,Water,Water,Water,NULL
1987,Bareland,Bareland,Water,Water,Water,Bareland
1988,Bareland,Bareland,Water,Water,Water,Water
1989,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland
1990,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1991,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up
1992,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL
1993,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1994,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
1995,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1996,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1997,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1998,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1999,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2000,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
2001,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
2002,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
2003,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
2004,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
2005,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
2006,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
2007,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
2008,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
2009,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
2010,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
2011,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
2012,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
2013,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
2014,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
2015,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
2016,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
2017,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
2018,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
2019,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
2020,Bareland,Built-up,Water,NULL,Water,Built-up
2021,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
2022,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
2023,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
2024,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
2025,Bareland,Water,NULL,NULL,Non_Wetland,NULL
2026,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
2027,Bareland,Water,NULL,NULL,Non_Wetland,Forest
2028,Bareland,Water,NULL,Water,Non_Wetland,NULL
2029,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
2030,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
2031,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
2032,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
2033,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
2034,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2035,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
2036,Bareland,Water,Shrubland,Water,Non_Wetland,Water
2037,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2038,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
2039,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2040,Bareland,Water,Grassland,NULL,Non_Wetland,Built-up
2041,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
2042,Bareland,Water,Grassland,Non_Water,Non_Wetland,Wetland
2043,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
2044,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
2045,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
2046,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
2047,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
2048,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2049,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2050,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2051,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up
2052,Bareland,Water,Cropland,NULL,Non_Wetland,Water
2053,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
2054,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
2055,Bareland,Water,Wetland,NULL,Wetland,Bareland
2056,Bareland,Water,Wetland,Water,Wetland,NULL
2057,Bareland,Water,Wetland,Water,Wetland,Grassland
2058,Bareland,Water,Wetland,Water,Wetland,Cropland
2059,Bareland,Water,Wetland,Water,Wetland,Wetland
2060,Bareland,Water,Wetland,Water,Wetland,Bareland
2061,Bareland,Water,Wetland,Water,Wetland,Water
2062,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
2063,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2064,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2065,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
2066,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2067,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
2068,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
2069,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2070,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
2071,Bareland,Water,Bareland,Water,Non_Wetland,NULL
2072,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2073,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
2074,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2075,Bareland,Water,Bareland,Water,Non_Wetland,Water
2076,Bareland,Water,Built-up,NULL,Non_Wetland,NULL
2077,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
2078,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2079,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
2080,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
2081,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
2082,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2083,Bareland,Water,Water,NULL,Water,Grassland
2084,Bareland,Water,Water,Non_Water,Water,Cropland
2085,Bareland,Water,Water,Water,Water,NULL
