Value,AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,AFRICA_2024_WorldCover_2021_37NBJ_M_R
1713,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
1714,Forest,Water,Bareland,Water,Non_Wetland,Forest
1715,Forest,Water,Built-up,NULL,Non_Wetland,Forest
1716,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
1717,Forest,Water,Built-up,Water,Non_Wetland,Forest
1718,Forest,Water,Water,NULL,Water,Water
1719,Forest,Water,Water,NULL,Water,Forest
1720,Forest,Water,Water,Water,Water,Water
1721,Forest,Water,Water,Water,Water,Forest
1722,Forest,Water,Forest,NULL,Non_Wetland,NULL
1723,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1724,Forest,Water,Forest,NULL,Non_Wetland,Cropland
1725,Forest,Water,Forest,NULL,Non_Wetland,Wetland
1726,Forest,Water,Forest,NULL,Non_Wetland,Bareland
1727,Forest,Water,Forest,NULL,Non_Wetland,Water
1728,Forest,Water,Forest,NULL,Non_Wetland,Forest
1729,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
1730,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
1731,Forest,Water,Forest,Water,Non_Wetland,NULL
1732,Forest,Water,Forest,Water,Non_Wetland,Grassland
1733,Forest,Water,Forest,Water,Non_Wetland,Cropland
1734,Forest,Water,Forest,Water,Non_Wetland,Forest
1735,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1736,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1737,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1738,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1739,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
1740,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
1741,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1742,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1743,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
1744,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1745,Forest,Forest,NULL,Water,Non_Wetland,Wetland
1746,Forest,Forest,NULL,Water,Non_Wetland,Forest
1747,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1748,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1749,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1750,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1751,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1752,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
1753,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1754,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1755,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1756,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1757,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
1758,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
1759,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1760,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1761,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1762,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1763,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1764,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
1765,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1766,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1767,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1768,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1769,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1770,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1771,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
1772,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1773,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1774,Forest,Forest,Wetland,NULL,Wetland,Grassland
1775,Forest,Forest,Wetland,NULL,Wetland,Cropland
1776,Forest,Forest,Wetland,NULL,Wetland,Wetland
1777,Forest,Forest,Wetland,NULL,Wetland,Water
1778,Forest,Forest,Wetland,NULL,Wetland,Forest
1779,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
1780,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1781,Forest,Forest,Wetland,Water,Wetland,Water
1782,Forest,Forest,Wetland,Water,Wetland,Forest
1783,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1784,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1785,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1786,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1787,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1788,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1789,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
1790,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
1791,Forest,Forest,Bareland,NULL,Non_Wetland,Water
1792,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1793,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
1794,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
1795,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
1796,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
1797,Forest,Forest,Bareland,Water,Non_Wetland,Forest
1798,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1799,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1800,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
1801,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
1802,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
1803,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1804,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL
1805,Forest,Forest,Built-up,Water,Non_Wetland,NULL
1806,Forest,Forest,Built-up,Water,Non_Wetland,Forest
1807,Forest,Forest,Water,NULL,Water,NULL
1808,Forest,Forest,Water,NULL,Water,Grassland
1809,Forest,Forest,Water,NULL,Water,Forest
1810,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1811,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1812,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1813,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1814,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
1815,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
1816,Forest,Forest,Forest,NULL,Non_Wetland,Water
1817,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1818,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1819,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
1820,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
1821,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
1822,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1823,Forest,Forest,Forest,Water,Non_Wetland,NULL
1824,Forest,Forest,Forest,Water,Non_Wetland,Grassland
1825,Forest,Forest,Forest,Water,Non_Wetland,Cropland
1826,Forest,Forest,Forest,Water,Non_Wetland,Wetland
1827,Forest,Forest,Forest,Water,Non_Wetland,Forest
