Value,AFRICA_2024_DynamicWorld_2024_37NCJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NCJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCJ_M_R,AFRICA_2024_WorldCover_2021_37NCJ_M_R
1682,Water,NULL,Wetland,NULL,Wetland,Forest
1683,Water,NULL,Wetland,Non_Water,Wetland,Cropland
1684,Water,NULL,Wetland,Non_Water,Wetland,Bareland
1685,Water,NULL,Wetland,Non_Water,Wetland,Water
1686,Water,NULL,Wetland,Water,Wetland,Grassland
1687,Water,NULL,Wetland,Water,Wetland,Cropland
1688,Water,NULL,Wetland,Water,Wetland,Wetland
1689,Water,NULL,Wetland,Water,Wetland,Bareland
1690,Water,NULL,Wetland,Water,Wetland,Water
1691,Water,NULL,Wetland,Water,Wetland,Forest
1692,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1693,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1694,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1695,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1696,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1697,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1698,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
1699,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1700,Water,NULL,Bareland,NULL,Non_Wetland,Water
1701,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1702,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
1703,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1704,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1705,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1706,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
1707,Water,NULL,Bareland,Water,Non_Wetland,NULL
1708,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1709,Water,NULL,Bareland,Water,Non_Wetland,Cropland
1710,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1711,Water,NULL,Bareland,Water,Non_Wetland,Water
1712,Water,NULL,Bareland,Water,Non_Wetland,Forest
1713,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1714,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1715,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1716,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1717,Water,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1718,Water,NULL,Built-up,Non_Water,Non_Wetland,Water
1719,Water,NULL,Built-up,Water,Non_Wetland,NULL
1720,Water,NULL,Built-up,Water,Non_Wetland,Bareland
1721,Water,NULL,Built-up,Water,Non_Wetland,Forest
1722,Water,NULL,Water,NULL,Water,Grassland
1723,Water,NULL,Water,NULL,Water,Cropland
1724,Water,NULL,Water,NULL,Water,Wetland
1725,Water,NULL,Water,NULL,Water,Water
1726,Water,NULL,Water,NULL,Water,Forest
1727,Water,NULL,Water,Non_Water,Water,Cropland
1728,Water,NULL,Water,Non_Water,Water,Bareland
1729,Water,NULL,Water,Non_Water,Water,Forest
1730,Water,NULL,Water,Water,Water,NULL
1731,Water,NULL,Water,Water,Water,Grassland
1732,Water,NULL,Water,Water,Water,Cropland
1733,Water,NULL,Water,Water,Water,Wetland
1734,Water,NULL,Water,Water,Water,Bareland
1735,Water,NULL,Water,Water,Water,Water
1736,Water,NULL,Water,Water,Water,Forest
1737,Water,NULL,Forest,NULL,Non_Wetland,NULL
1738,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1739,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1740,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1741,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1742,Water,NULL,Forest,NULL,Non_Wetland,Water
1743,Water,NULL,Forest,NULL,Non_Wetland,Forest
1744,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
1745,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
1746,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
1747,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1748,Water,NULL,Forest,Water,Non_Wetland,NULL
1749,Water,NULL,Forest,Water,Non_Wetland,Grassland
1750,Water,NULL,Forest,Water,Non_Wetland,Cropland
1751,Water,NULL,Forest,Water,Non_Wetland,Wetland
1752,Water,NULL,Forest,Water,Non_Wetland,Bareland
1753,Water,NULL,Forest,Water,Non_Wetland,Water
1754,Water,NULL,Forest,Water,Non_Wetland,Forest
1755,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
1756,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1757,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
1758,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
1759,Water,Cropland,NULL,NULL,Non_Wetland,Water
1760,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1761,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1762,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland
1763,Water,Cropland,NULL,Non_Water,Non_Wetland,Water
1764,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest
1765,Water,Cropland,NULL,Water,Non_Wetland,Grassland
1766,Water,Cropland,NULL,Water,Non_Wetland,Cropland
1767,Water,Cropland,NULL,Water,Non_Wetland,Wetland
1768,Water,Cropland,NULL,Water,Non_Wetland,Bareland
1769,Water,Cropland,NULL,Water,Non_Wetland,Water
1770,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1771,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1772,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1773,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1774,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1775,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
1776,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1777,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1778,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water
1779,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1780,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1781,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
1782,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
1783,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
1784,Water,Cropland,Shrubland,Water,Non_Wetland,Water
1785,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
1786,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1787,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1788,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
1789,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1790,Water,Cropland,Grassland,NULL,Non_Wetland,Water
1791,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1792,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1793,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1794,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water
1795,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1796,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
1797,Water,Cropland,Grassland,Water,Non_Wetland,Water
1798,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1799,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1800,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1801,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1802,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1803,Water,Cropland,Cropland,NULL,Non_Wetland,Water
1804,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1805,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1806,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1807,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1808,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1809,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
1810,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1811,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1812,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1813,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
1814,Water,Cropland,Cropland,Water,Non_Wetland,Water
1815,Water,Cropland,Wetland,NULL,Wetland,NULL
1816,Water,Cropland,Wetland,NULL,Wetland,Grassland
1817,Water,Cropland,Wetland,NULL,Wetland,Cropland
1818,Water,Cropland,Wetland,NULL,Wetland,Wetland
1819,Water,Cropland,Wetland,NULL,Wetland,Bareland
1820,Water,Cropland,Wetland,NULL,Wetland,Water
1821,Water,Cropland,Wetland,NULL,Wetland,Forest
1822,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
1823,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
1824,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
1825,Water,Cropland,Wetland,Non_Water,Wetland,Water
1826,Water,Cropland,Wetland,Water,Wetland,Grassland
1827,Water,Cropland,Wetland,Water,Wetland,Cropland
1828,Water,Cropland,Wetland,Water,Wetland,Wetland
1829,Water,Cropland,Wetland,Water,Wetland,Bareland
1830,Water,Cropland,Wetland,Water,Wetland,Water
1831,Water,Cropland,Wetland,Water,Wetland,Forest
1832,Water,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1833,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1834,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1835,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1836,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
1837,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1838,Water,Cropland,Bareland,NULL,Non_Wetland,Water
1839,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1840,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1841,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1842,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1843,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1844,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
1845,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1846,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
1847,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
1848,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
1849,Water,Cropland,Bareland,Water,Non_Wetland,Water
1850,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
1851,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1852,Water,Cropland,Built-up,NULL,Non_Wetland,Water
1853,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
1854,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1855,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1856,Water,Cropland,Built-up,Non_Water,Non_Wetland,Water
1857,Water,Cropland,Water,NULL,Water,NULL
1858,Water,Cropland,Water,NULL,Water,Cropland
1859,Water,Cropland,Water,NULL,Water,Water
1860,Water,Cropland,Water,NULL,Water,Forest
1861,Water,Cropland,Water,Non_Water,Water,Cropland
1862,Water,Cropland,Water,Non_Water,Water,Water
1863,Water,Cropland,Water,Water,Water,Cropland
1864,Water,Cropland,Water,Water,Water,Wetland
1865,Water,Cropland,Water,Water,Water,Bareland
1866,Water,Cropland,Water,Water,Water,Water
1867,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1868,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1869,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1870,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
1871,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1872,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1873,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL
1874,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1875,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
1876,Water,Cropland,Forest,Water,Non_Wetland,NULL
1877,Water,Cropland,Forest,Water,Non_Wetland,Grassland
1878,Water,Cropland,Forest,Water,Non_Wetland,Cropland
1879,Water,Cropland,Forest,Water,Non_Wetland,Forest
1880,Water,Bareland,NULL,NULL,Non_Wetland,Cropland
1881,Water,Bareland,NULL,NULL,Non_Wetland,Water
1882,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland
1883,Water,Bareland,NULL,Non_Water,Non_Wetland,Water
1884,Water,Bareland,NULL,Water,Non_Wetland,Bareland
1885,Water,Bareland,NULL,Water,Non_Wetland,Water
1886,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1887,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1888,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1889,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1890,Water,Bareland,Shrubland,Water,Non_Wetland,Water
1891,Water,Bareland,Grassland,NULL,Non_Wetland,Water
1892,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1893,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1894,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water
1895,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1896,Water,Bareland,Grassland,Water,Non_Wetland,Water
1897,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
1898,Water,Bareland,Cropland,NULL,Non_Wetland,Water
1899,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1900,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1901,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water
1902,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
1903,Water,Bareland,Cropland,Water,Non_Wetland,Water
1904,Water,Bareland,Wetland,NULL,Wetland,Cropland
1905,Water,Bareland,Wetland,NULL,Wetland,Bareland
1906,Water,Bareland,Wetland,NULL,Wetland,Water
1907,Water,Bareland,Wetland,Non_Water,Wetland,Cropland
1908,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1909,Water,Bareland,Wetland,Non_Water,Wetland,Water
1910,Water,Bareland,Wetland,Water,Wetland,Cropland
1911,Water,Bareland,Wetland,Water,Wetland,Bareland
1912,Water,Bareland,Wetland,Water,Wetland,Water
1913,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
1914,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1915,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1916,Water,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1917,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1918,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
1919,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
1920,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1921,Water,Bareland,Bareland,Water,Non_Wetland,Water
1922,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1923,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1924,Water,Bareland,Built-up,Non_Water,Non_Wetland,Water
1925,Water,Bareland,Built-up,Water,Non_Wetland,Cropland
1926,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
1927,Water,Bareland,Built-up,Water,Non_Wetland,Water
1928,Water,Bareland,Water,NULL,Water,Cropland
1929,Water,Bareland,Water,NULL,Water,Water
1930,Water,Bareland,Water,Non_Water,Water,Cropland
1931,Water,Bareland,Water,Non_Water,Water,Bareland
1932,Water,Bareland,Water,Non_Water,Water,Water
1933,Water,Bareland,Water,Water,Water,Cropland
1934,Water,Bareland,Water,Water,Water,Bareland
1935,Water,Bareland,Water,Water,Water,Water
1936,Water,Bareland,Forest,Non_Water,Non_Wetland,Water
1937,Water,Bareland,Forest,Water,Non_Wetland,Water
1938,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1939,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
1940,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland
1941,Water,Built-up,Shrubland,Water,Non_Wetland,Cropland
1942,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
1943,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
1944,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
1945,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
1946,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
1947,Water,Built-up,Wetland,NULL,Wetland,Wetland
1948,Water,Built-up,Wetland,NULL,Wetland,Water
1949,Water,Built-up,Wetland,Non_Water,Wetland,Wetland
1950,Water,Built-up,Wetland,Water,Wetland,Cropland
1951,Water,Built-up,Wetland,Water,Wetland,Wetland
1952,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1953,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland
1954,Water,Built-up,Bareland,NULL,Non_Wetland,Water
1955,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
1956,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1957,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
1958,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
1959,Water,Built-up,Forest,Water,Non_Wetland,Wetland
1960,Water,Water,NULL,NULL,Non_Wetland,NULL
1961,Water,Water,NULL,NULL,Non_Wetland,Grassland
1962,Water,Water,NULL,NULL,Non_Wetland,Cropland
1963,Water,Water,NULL,NULL,Non_Wetland,Wetland
1964,Water,Water,NULL,NULL,Non_Wetland,Bareland
1965,Water,Water,NULL,NULL,Non_Wetland,Water
1966,Water,Water,NULL,NULL,Non_Wetland,Forest
1967,Water,Water,NULL,Non_Water,Non_Wetland,NULL
1968,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
1969,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
1970,Water,Water,NULL,Non_Water,Non_Wetland,Water
1971,Water,Water,NULL,Water,Non_Wetland,NULL
1972,Water,Water,NULL,Water,Non_Wetland,Grassland
1973,Water,Water,NULL,Water,Non_Wetland,Cropland
1974,Water,Water,NULL,Water,Non_Wetland,Wetland
1975,Water,Water,NULL,Water,Non_Wetland,Bareland
1976,Water,Water,NULL,Water,Non_Wetland,Water
1977,Water,Water,NULL,Water,Non_Wetland,Forest
1978,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1979,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1980,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1981,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1982,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1983,Water,Water,Shrubland,NULL,Non_Wetland,Water
1984,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1985,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
1986,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1987,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1988,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1989,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1990,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1991,Water,Water,Shrubland,Water,Non_Wetland,NULL
1992,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1993,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1994,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1995,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1996,Water,Water,Shrubland,Water,Non_Wetland,Water
1997,Water,Water,Shrubland,Water,Non_Wetland,Forest
1998,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1999,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2000,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2001,Water,Water,Grassland,NULL,Non_Wetland,Water
2002,Water,Water,Grassland,NULL,Non_Wetland,Forest
2003,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2004,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2005,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2006,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2007,Water,Water,Grassland,Water,Non_Wetland,NULL
2008,Water,Water,Grassland,Water,Non_Wetland,Grassland
2009,Water,Water,Grassland,Water,Non_Wetland,Cropland
2010,Water,Water,Grassland,Water,Non_Wetland,Bareland
2011,Water,Water,Grassland,Water,Non_Wetland,Water
2012,Water,Water,Cropland,NULL,Non_Wetland,NULL
2013,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2014,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2015,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2016,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2017,Water,Water,Cropland,NULL,Non_Wetland,Water
2018,Water,Water,Cropland,NULL,Non_Wetland,Forest
2019,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2020,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2021,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2022,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2023,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2024,Water,Water,Cropland,Water,Non_Wetland,NULL
2025,Water,Water,Cropland,Water,Non_Wetland,Grassland
2026,Water,Water,Cropland,Water,Non_Wetland,Cropland
2027,Water,Water,Cropland,Water,Non_Wetland,Wetland
2028,Water,Water,Cropland,Water,Non_Wetland,Bareland
2029,Water,Water,Cropland,Water,Non_Wetland,Water
2030,Water,Water,Cropland,Water,Non_Wetland,Forest
2031,Water,Water,Wetland,NULL,Wetland,NULL
2032,Water,Water,Wetland,NULL,Wetland,Grassland
2033,Water,Water,Wetland,NULL,Wetland,Cropland
2034,Water,Water,Wetland,NULL,Wetland,Wetland
2035,Water,Water,Wetland,NULL,Wetland,Bareland
2036,Water,Water,Wetland,NULL,Wetland,Water
2037,Water,Water,Wetland,NULL,Wetland,Forest
2038,Water,Water,Wetland,Non_Water,Wetland,Grassland
2039,Water,Water,Wetland,Non_Water,Wetland,Cropland
2040,Water,Water,Wetland,Non_Water,Wetland,Wetland
2041,Water,Water,Wetland,Non_Water,Wetland,Bareland
2042,Water,Water,Wetland,Non_Water,Wetland,Water
2043,Water,Water,Wetland,Non_Water,Wetland,Forest
2044,Water,Water,Wetland,Water,Wetland,NULL
2045,Water,Water,Wetland,Water,Wetland,Grassland
2046,Water,Water,Wetland,Water,Wetland,Cropland
2047,Water,Water,Wetland,Water,Wetland,Wetland
2048,Water,Water,Wetland,Water,Wetland,Bareland
2049,Water,Water,Wetland,Water,Wetland,Water
2050,Water,Water,Wetland,Water,Wetland,Forest
2051,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2052,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2053,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2054,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2055,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2056,Water,Water,Bareland,NULL,Non_Wetland,NULL
2057,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2058,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2059,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2060,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2061,Water,Water,Bareland,NULL,Non_Wetland,Water
2062,Water,Water,Bareland,NULL,Non_Wetland,Forest
2063,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2064,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2065,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2066,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2067,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2068,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2069,Water,Water,Bareland,Water,Non_Wetland,NULL
2070,Water,Water,Bareland,Water,Non_Wetland,Grassland
2071,Water,Water,Bareland,Water,Non_Wetland,Cropland
2072,Water,Water,Bareland,Water,Non_Wetland,Wetland
2073,Water,Water,Bareland,Water,Non_Wetland,Bareland
2074,Water,Water,Bareland,Water,Non_Wetland,Water
2075,Water,Water,Bareland,Water,Non_Wetland,Forest
2076,Water,Water,Built-up,NULL,Non_Wetland,NULL
2077,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2078,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2079,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2080,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2081,Water,Water,Built-up,NULL,Non_Wetland,Water
2082,Water,Water,Built-up,NULL,Non_Wetland,Forest
2083,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2084,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
2085,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2086,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2087,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
2088,Water,Water,Built-up,Water,Non_Wetland,NULL
2089,Water,Water,Built-up,Water,Non_Wetland,Grassland
2090,Water,Water,Built-up,Water,Non_Wetland,Cropland
2091,Water,Water,Built-up,Water,Non_Wetland,Wetland
2092,Water,Water,Built-up,Water,Non_Wetland,Bareland
2093,Water,Water,Built-up,Water,Non_Wetland,Water
2094,Water,Water,Built-up,Water,Non_Wetland,Forest
2095,Water,Water,Water,NULL,Water,NULL
2096,Water,Water,Water,NULL,Water,Grassland
2097,Water,Water,Water,NULL,Water,Cropland
2098,Water,Water,Water,NULL,Water,Wetland
2099,Water,Water,Water,NULL,Water,Bareland
2100,Water,Water,Water,NULL,Water,Water
2101,Water,Water,Water,NULL,Water,Forest
2102,Water,Water,Water,Non_Water,Water,NULL
2103,Water,Water,Water,Non_Water,Water,Grassland
2104,Water,Water,Water,Non_Water,Water,Cropland
2105,Water,Water,Water,Non_Water,Water,Wetland
2106,Water,Water,Water,Non_Water,Water,Bareland
2107,Water,Water,Water,Non_Water,Water,Water
2108,Water,Water,Water,Non_Water,Water,Forest
2109,Water,Water,Water,Water,Water,NULL
2110,Water,Water,Water,Water,Water,Grassland
2111,Water,Water,Water,Water,Water,Cropland
2112,Water,Water,Water,Water,Water,Wetland
2113,Water,Water,Water,Water,Water,Bareland
2114,Water,Water,Water,Water,Water,Water
2115,Water,Water,Water,Water,Water,Forest
2116,Water,Water,Forest,NULL,Non_Wetland,NULL
2117,Water,Water,Forest,NULL,Non_Wetland,Grassland
2118,Water,Water,Forest,NULL,Non_Wetland,Cropland
2119,Water,Water,Forest,NULL,Non_Wetland,Wetland
2120,Water,Water,Forest,NULL,Non_Wetland,Bareland
2121,Water,Water,Forest,NULL,Non_Wetland,Water
2122,Water,Water,Forest,NULL,Non_Wetland,Forest
2123,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2124,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2125,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2126,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2127,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2128,Water,Water,Forest,Non_Water,Non_Wetland,Water
2129,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2130,Water,Water,Forest,Water,Non_Wetland,NULL
2131,Water,Water,Forest,Water,Non_Wetland,Grassland
2132,Water,Water,Forest,Water,Non_Wetland,Cropland
2133,Water,Water,Forest,Water,Non_Wetland,Wetland
