Value,AFRICA_2024_DynamicWorld_2024_36PVB_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,AFRICA_2024_WorldCover_2021_36PVB_M_R
1655,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1656,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1657,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1658,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1659,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
1660,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1661,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL
1662,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1663,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1664,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1665,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1666,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
1667,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1668,Bareland,NULL,Cropland,Water,Non_Wetland,NULL
1669,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1670,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1671,Bareland,NULL,Cropland,Water,Non_Wetland,Wetland
1672,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1673,Bareland,NULL,Cropland,Water,Non_Wetland,Water
1674,Bareland,NULL,Cropland,Water,Non_Wetland,Forest
1675,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1676,Bareland,NULL,Wetland,NULL,Wetland,Cropland
1677,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1678,Bareland,NULL,Wetland,NULL,Wetland,Water
1679,Bareland,NULL,Wetland,NULL,Wetland,Forest
1680,Bareland,NULL,Wetland,Non_Water,Wetland,NULL
1681,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
1682,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1683,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
1684,Bareland,NULL,Wetland,Water,Wetland,Grassland
1685,Bareland,NULL,Wetland,Water,Wetland,Cropland
1686,Bareland,NULL,Wetland,Water,Wetland,Bareland
1687,Bareland,NULL,Wetland,Water,Wetland,Water
1688,Bareland,NULL,Wetland,Water,Wetland,Forest
1689,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1690,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1691,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1692,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1693,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1694,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1695,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1696,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1697,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1698,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1699,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1700,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1701,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1702,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1703,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1704,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1705,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1706,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Built-up
1707,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1708,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1709,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1710,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1711,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1712,Bareland,NULL,Bareland,Water,Non_Wetland,Built-up
1713,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1714,Bareland,NULL,Bareland,Water,Non_Wetland,Forest
1715,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1716,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1717,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1718,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1719,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1720,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1721,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL
1722,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1723,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1724,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1725,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up
1726,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1727,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Forest
1728,Bareland,NULL,Built-up,Water,Non_Wetland,NULL
1729,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1730,Bareland,NULL,Built-up,Water,Non_Wetland,Cropland
1731,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1732,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1733,Bareland,NULL,Built-up,Water,Non_Wetland,Forest
1734,Bareland,NULL,Water,NULL,Water,Bareland
1735,Bareland,NULL,Water,NULL,Water,Water
1736,Bareland,NULL,Water,Non_Water,Water,Grassland
1737,Bareland,NULL,Water,Non_Water,Water,Cropland
1738,Bareland,NULL,Water,Non_Water,Water,Bareland
1739,Bareland,NULL,Water,Water,Water,Cropland
1740,Bareland,NULL,Water,Water,Water,Bareland
1741,Bareland,NULL,Water,Water,Water,Water
1742,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1743,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1744,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1745,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1746,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1747,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1748,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up
1749,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1750,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland
1751,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1752,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1753,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1754,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1755,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1756,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1757,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1758,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1759,Bareland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1760,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland
1761,Bareland,Cropland,Shrubland,Water,Non_Wetland,Water
1762,Bareland,Cropland,Shrubland,Water,Non_Wetland,Forest
1763,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1764,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1765,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1766,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1767,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1768,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water
1769,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1770,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1771,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1772,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1773,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Built-up
1774,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
1775,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1776,Bareland,Cropland,Grassland,Water,Non_Wetland,Wetland
1777,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1778,Bareland,Cropland,Grassland,Water,Non_Wetland,Water
1779,Bareland,Cropland,Grassland,Water,Non_Wetland,Forest
1780,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1781,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1782,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1783,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1784,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1785,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1786,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water
1787,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1788,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1789,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1790,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1791,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Built-up
1792,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1793,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL
1794,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1795,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1796,Bareland,Cropland,Cropland,Water,Non_Wetland,Wetland
1797,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland
1798,Bareland,Cropland,Cropland,Water,Non_Wetland,Water
1799,Bareland,Cropland,Cropland,Water,Non_Wetland,Forest
1800,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
1801,Bareland,Cropland,Wetland,NULL,Wetland,Forest
1802,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland
1803,Bareland,Cropland,Wetland,Non_Water,Wetland,Forest
1804,Bareland,Cropland,Wetland,Water,Wetland,Cropland
1805,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1806,Bareland,Cropland,Wetland,Water,Wetland,Water
1807,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1808,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1809,Bareland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1810,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1811,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1812,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1813,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1814,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1815,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1816,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1817,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1818,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
1819,Bareland,Cropland,Bareland,Water,Non_Wetland,Wetland
1820,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1821,Bareland,Cropland,Bareland,Water,Non_Wetland,Water
1822,Bareland,Cropland,Bareland,Water,Non_Wetland,Forest
1823,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
1824,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1825,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1826,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1827,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1828,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1829,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
1830,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1831,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1832,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Forest
1833,Bareland,Cropland,Built-up,Water,Non_Wetland,Grassland
1834,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland
1835,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland
1836,Bareland,Cropland,Built-up,Water,Non_Wetland,Water
1837,Bareland,Cropland,Built-up,Water,Non_Wetland,Forest
1838,Bareland,Cropland,Water,Non_Water,Water,Bareland
1839,Bareland,Cropland,Water,Water,Water,Water
1840,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1841,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1842,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1843,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1844,Bareland,Wetland,Shrubland,Water,Non_Wetland,Cropland
1845,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1846,Bareland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1847,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1848,Bareland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1849,Bareland,Wetland,Grassland,NULL,Non_Wetland,Forest
1850,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1851,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
1852,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1853,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1854,Bareland,Wetland,Grassland,Water,Non_Wetland,Cropland
1855,Bareland,Wetland,Grassland,Water,Non_Wetland,Bareland
1856,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1857,Bareland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1858,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1859,Bareland,Wetland,Cropland,NULL,Non_Wetland,Forest
1860,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1861,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1862,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
1863,Bareland,Wetland,Cropland,Water,Non_Wetland,Cropland
1864,Bareland,Wetland,Wetland,Non_Water,Wetland,Cropland
1865,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1866,Bareland,Wetland,Bareland,NULL,Non_Wetland,Cropland
1867,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1868,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
1869,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1870,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1871,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1872,Bareland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1873,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1874,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1875,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland
1876,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1877,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1878,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1879,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1880,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1881,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland
1882,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1883,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1884,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1885,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1886,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1887,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1888,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
1889,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1890,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1891,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1892,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1893,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1894,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1895,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
1896,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland
1897,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1898,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1899,Bareland,Bareland,Grassland,Water,Non_Wetland,Forest
1900,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1901,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1902,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1903,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
1904,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1905,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1906,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1907,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1908,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1909,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1910,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1911,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
1912,Bareland,Bareland,Cropland,Water,Non_Wetland,Wetland
1913,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1914,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1915,Bareland,Bareland,Cropland,Water,Non_Wetland,Forest
1916,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1917,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1918,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1919,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1920,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1921,Bareland,Bareland,Wetland,Water,Wetland,Water
1922,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1923,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1924,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1925,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1926,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1927,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1928,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1929,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1930,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1931,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1932,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1933,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1934,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1935,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1936,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1937,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1938,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1939,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL
1940,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1941,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1942,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1943,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1944,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1945,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
1946,Bareland,Bareland,Built-up,Water,Non_Wetland,Cropland
1947,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1948,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1949,Bareland,Bareland,Water,NULL,Water,Bareland
1950,Bareland,Bareland,Water,Water,Water,Cropland
1951,Bareland,Bareland,Water,Water,Water,Bareland
1952,Bareland,Bareland,Water,Water,Water,Water
1953,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1954,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
1955,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1956,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up
1957,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1958,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1959,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1960,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1961,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1962,Bareland,Built-up,Shrubland,Water,Non_Wetland,Grassland
1963,Bareland,Built-up,Shrubland,Water,Non_Wetland,Cropland
1964,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1965,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1966,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1967,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1968,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1969,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1970,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water
1971,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1972,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1973,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1974,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1975,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Built-up
1976,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland
1977,Bareland,Built-up,Grassland,Water,Non_Wetland,Cropland
1978,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland
1979,Bareland,Built-up,Grassland,Water,Non_Wetland,Water
1980,Bareland,Built-up,Grassland,Water,Non_Wetland,Forest
1981,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1982,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1983,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1984,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1985,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1986,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water
1987,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1988,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1989,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1990,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1991,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1992,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland
1993,Bareland,Built-up,Cropland,Water,Non_Wetland,Cropland
1994,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland
1995,Bareland,Built-up,Cropland,Water,Non_Wetland,Water
1996,Bareland,Built-up,Cropland,Water,Non_Wetland,Forest
1997,Bareland,Built-up,Wetland,Water,Wetland,Grassland
1998,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1999,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2000,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
2001,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
2002,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
2003,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
2004,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
2005,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
2006,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
2007,Bareland,Built-up,Bareland,Water,Non_Wetland,Grassland
2008,Bareland,Built-up,Bareland,Water,Non_Wetland,Cropland
2009,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
2010,Bareland,Built-up,Bareland,Water,Non_Wetland,Water
2011,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
2012,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
2013,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
2014,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
2015,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
2016,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
2017,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
2018,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
2019,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
2020,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
2021,Bareland,Built-up,Built-up,Water,Non_Wetland,Grassland
2022,Bareland,Built-up,Built-up,Water,Non_Wetland,Cropland
2023,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
2024,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
2025,Bareland,Built-up,Water,Non_Water,Water,Bareland
2026,Bareland,Built-up,Water,Water,Water,Bareland
2027,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
2028,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland
2029,Bareland,Water,Shrubland,Water,Non_Wetland,Water
2030,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2031,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
2032,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2033,Bareland,Water,Grassland,NULL,Non_Wetland,Water
2034,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
2035,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
2036,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
2037,Bareland,Water,Grassland,Non_Water,Non_Wetland,Forest
2038,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
2039,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
2040,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
2041,Bareland,Water,Grassland,Water,Non_Wetland,Water
2042,Bareland,Water,Grassland,Water,Non_Wetland,Forest
2043,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2044,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2045,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2046,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
2047,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
2048,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
2049,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
2050,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
2051,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
2052,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
2053,Bareland,Water,Cropland,Water,Non_Wetland,Water
2054,Bareland,Water,Cropland,Water,Non_Wetland,Forest
2055,Bareland,Water,Wetland,NULL,Wetland,Grassland
2056,Bareland,Water,Wetland,NULL,Wetland,Bareland
2057,Bareland,Water,Wetland,NULL,Wetland,Water
2058,Bareland,Water,Wetland,NULL,Wetland,Forest
