Value,AFRICA_2024_DynamicWorld_2024_36PVC_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVC_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVC_M_R,AFRICA_2024_GSW_Yearly_2021_36PVC_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVC_M_R,AFRICA_2024_WorldCover_2021_36PVC_M_R
1687,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
1688,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1689,Water,Bareland,Bareland,Water,Non_Wetland,Water
1690,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1691,Water,Bareland,Built-up,NULL,Non_Wetland,Water
1692,Water,Bareland,Built-up,Water,Non_Wetland,Cropland
1693,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
1694,Water,Bareland,Built-up,Water,Non_Wetland,Water
1695,Water,Bareland,Water,Water,Water,Cropland
1696,Water,Bareland,Water,Water,Water,Bareland
1697,Water,Bareland,Water,Water,Water,Water
1698,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
1699,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
1700,Water,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1701,Water,Built-up,Grassland,Water,Non_Wetland,Cropland
1702,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
1703,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
1704,Water,Built-up,Cropland,NULL,Non_Wetland,Water
1705,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1706,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1707,Water,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1708,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1709,Water,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
1710,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water
1711,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1712,Water,Built-up,Cropland,Water,Non_Wetland,Cropland
1713,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
1714,Water,Built-up,Cropland,Water,Non_Wetland,Water
1715,Water,Built-up,Cropland,Water,Non_Wetland,Forest
1716,Water,Built-up,Wetland,NULL,Wetland,Grassland
1717,Water,Built-up,Wetland,NULL,Wetland,Cropland
1718,Water,Built-up,Wetland,NULL,Wetland,Bareland
1719,Water,Built-up,Wetland,NULL,Wetland,Water
1720,Water,Built-up,Wetland,NULL,Wetland,Forest
1721,Water,Built-up,Wetland,Non_Water,Wetland,NULL
1722,Water,Built-up,Wetland,Non_Water,Wetland,Cropland
1723,Water,Built-up,Wetland,Non_Water,Wetland,Bareland
1724,Water,Built-up,Wetland,Non_Water,Wetland,Water
1725,Water,Built-up,Wetland,Non_Water,Wetland,Forest
1726,Water,Built-up,Wetland,Water,Wetland,Cropland
1727,Water,Built-up,Wetland,Water,Wetland,Bareland
1728,Water,Built-up,Wetland,Water,Wetland,Built-up
1729,Water,Built-up,Wetland,Water,Wetland,Water
1730,Water,Built-up,Wetland,Water,Wetland,Forest
1731,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1732,Water,Built-up,Bareland,NULL,Non_Wetland,Water
1733,Water,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1734,Water,Built-up,Bareland,Water,Non_Wetland,Cropland
1735,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
1736,Water,Built-up,Bareland,Water,Non_Wetland,Water
1737,Water,Built-up,Bareland,Water,Non_Wetland,Forest
1738,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1739,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
1740,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1741,Water,Built-up,Built-up,NULL,Non_Wetland,Water
1742,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
1743,Water,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1744,Water,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1745,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1746,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water
1747,Water,Built-up,Built-up,Water,Non_Wetland,Grassland
1748,Water,Built-up,Built-up,Water,Non_Wetland,Cropland
1749,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
1750,Water,Built-up,Built-up,Water,Non_Wetland,Forest
1751,Water,Built-up,Water,Water,Water,Bareland
1752,Water,Built-up,Water,Water,Water,Water
1753,Water,Built-up,Water,Water,Water,Forest
1754,Water,Water,NULL,NULL,Non_Wetland,Forest
1755,Water,Water,NULL,Non_Water,Non_Wetland,Water
1756,Water,Water,NULL,Water,Non_Wetland,Water
1757,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1758,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1759,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1760,Water,Water,Shrubland,NULL,Non_Wetland,Water
1761,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1762,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1763,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1764,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1765,Water,Water,Shrubland,Water,Non_Wetland,Water
1766,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1767,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1768,Water,Water,Grassland,NULL,Non_Wetland,Water
1769,Water,Water,Grassland,NULL,Non_Wetland,Forest
1770,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1771,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1772,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1773,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1774,Water,Water,Grassland,Water,Non_Wetland,Grassland
1775,Water,Water,Grassland,Water,Non_Wetland,Cropland
1776,Water,Water,Grassland,Water,Non_Wetland,Bareland
1777,Water,Water,Grassland,Water,Non_Wetland,Water
1778,Water,Water,Grassland,Water,Non_Wetland,Forest
1779,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1780,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1781,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1782,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1783,Water,Water,Cropland,NULL,Non_Wetland,Water
1784,Water,Water,Cropland,NULL,Non_Wetland,Forest
1785,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1786,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1787,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1788,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1789,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up
1790,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1791,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1792,Water,Water,Cropland,Water,Non_Wetland,Grassland
1793,Water,Water,Cropland,Water,Non_Wetland,Cropland
1794,Water,Water,Cropland,Water,Non_Wetland,Wetland
1795,Water,Water,Cropland,Water,Non_Wetland,Bareland
1796,Water,Water,Cropland,Water,Non_Wetland,Water
1797,Water,Water,Cropland,Water,Non_Wetland,Forest
1798,Water,Water,Wetland,NULL,Wetland,Cropland
1799,Water,Water,Wetland,NULL,Wetland,Bareland
1800,Water,Water,Wetland,NULL,Wetland,Water
1801,Water,Water,Wetland,NULL,Wetland,Forest
1802,Water,Water,Wetland,Non_Water,Wetland,Cropland
1803,Water,Water,Wetland,Non_Water,Wetland,Wetland
1804,Water,Water,Wetland,Non_Water,Wetland,Bareland
1805,Water,Water,Wetland,Non_Water,Wetland,Built-up
1806,Water,Water,Wetland,Non_Water,Wetland,Water
1807,Water,Water,Wetland,Non_Water,Wetland,Forest
1808,Water,Water,Wetland,Water,Wetland,Grassland
1809,Water,Water,Wetland,Water,Wetland,Cropland
1810,Water,Water,Wetland,Water,Wetland,Wetland
1811,Water,Water,Wetland,Water,Wetland,Bareland
1812,Water,Water,Wetland,Water,Wetland,Built-up
1813,Water,Water,Wetland,Water,Wetland,Water
1814,Water,Water,Wetland,Water,Wetland,Forest
1815,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1816,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1817,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1818,Water,Water,Bareland,NULL,Non_Wetland,Water
1819,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1820,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1821,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1822,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1823,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1824,Water,Water,Bareland,Water,Non_Wetland,Cropland
1825,Water,Water,Bareland,Water,Non_Wetland,Bareland
1826,Water,Water,Bareland,Water,Non_Wetland,Water
1827,Water,Water,Bareland,Water,Non_Wetland,Forest
1828,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1829,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1830,Water,Water,Built-up,NULL,Non_Wetland,Built-up
1831,Water,Water,Built-up,NULL,Non_Wetland,Water
1832,Water,Water,Built-up,NULL,Non_Wetland,Forest
1833,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1834,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1835,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1836,Water,Water,Built-up,Water,Non_Wetland,Cropland
1837,Water,Water,Built-up,Water,Non_Wetland,Bareland
1838,Water,Water,Built-up,Water,Non_Wetland,Built-up
1839,Water,Water,Built-up,Water,Non_Wetland,Water
1840,Water,Water,Built-up,Water,Non_Wetland,Forest
1841,Water,Water,Water,NULL,Water,Grassland
1842,Water,Water,Water,NULL,Water,Cropland
1843,Water,Water,Water,NULL,Water,Water
1844,Water,Water,Water,NULL,Water,Forest
1845,Water,Water,Water,Non_Water,Water,Cropland
1846,Water,Water,Water,Non_Water,Water,Wetland
1847,Water,Water,Water,Non_Water,Water,Water
1848,Water,Water,Water,Non_Water,Water,Forest
1849,Water,Water,Water,Water,Water,Cropland
1850,Water,Water,Water,Water,Water,Bareland
1851,Water,Water,Water,Water,Water,Water
1852,Water,Water,Water,Water,Water,Forest
1853,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
1854,Water,Forest,Wetland,Non_Water,Wetland,Forest
1855,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1856,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1857,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1858,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1859,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1860,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1861,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1862,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1863,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1864,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1865,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1866,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1867,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1868,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1869,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1870,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1871,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1872,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1873,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
1874,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1875,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1876,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1877,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1878,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1879,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1880,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1881,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1882,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1883,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
1884,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1885,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1886,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
1887,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1888,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1889,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1890,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1891,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1892,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1893,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1894,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1895,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1896,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1897,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1898,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1899,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1900,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
1901,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
1902,Forest,Cropland,Wetland,NULL,Wetland,Forest
1903,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1904,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1905,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1906,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1907,Forest,Cropland,Built-up,NULL,Non_Wetland,Water
1908,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1909,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Forest
1910,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1911,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1912,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1913,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1914,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
1915,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
1916,Forest,Wetland,Wetland,Water,Wetland,Cropland
1917,Forest,Wetland,Wetland,Water,Wetland,Forest
1918,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
1919,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1920,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1921,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1922,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
1923,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1924,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1925,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1926,Forest,Water,Cropland,Water,Non_Wetland,Forest
1927,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1928,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1929,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1930,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1931,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
