Value,AFRICA_2024_DynamicWorld_2024_37NBF_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NBF_M_R,AFRICA_2024_GLC_FCS30D_2022_37NBF_M_R,AFRICA_2024_GSW_Yearly_2021_37NBF_M_R,AFRICA_2024_GWL_FCS30D_2022_37NBF_M_R,AFRICA_2024_WorldCover_2021_37NBF_M_R
1668,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1669,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1670,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1671,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1672,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1673,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1674,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Water
1675,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1676,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1677,Bareland,Cropland,Bareland,Water,Non_Wetland,Water
1678,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1679,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1680,Bareland,Cropland,Built-up,NULL,Non_Wetland,Water
1681,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1682,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland
1683,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1684,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1685,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1686,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1687,Bareland,Cropland,Forest,NULL,Non_Wetland,Water
1688,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1689,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1690,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Bareland
1691,Bareland,Cropland,Forest,Water,Non_Wetland,Bareland
1692,Bareland,Wetland,NULL,NULL,Non_Wetland,Grassland
1693,Bareland,Wetland,NULL,NULL,Non_Wetland,Cropland
1694,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1695,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1696,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1697,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1698,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1699,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1700,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL
1701,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1702,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1703,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1704,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1705,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL
1706,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1707,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1708,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1709,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1710,Bareland,Wetland,Grassland,Water,Non_Wetland,Water
1711,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1712,Bareland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1713,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1714,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1715,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1716,Bareland,Wetland,Cropland,Water,Non_Wetland,Wetland
1717,Bareland,Wetland,Cropland,Water,Non_Wetland,Bareland
1718,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1719,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1720,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1721,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1722,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1723,Bareland,Wetland,Wetland,Water,Wetland,Forest
1724,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL
1725,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1726,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1727,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1728,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1729,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
1730,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1731,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1732,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1733,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1734,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1735,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1736,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
1737,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1738,Bareland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1739,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
1740,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1741,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland
1742,Bareland,Wetland,Water,NULL,Water,Wetland
1743,Bareland,Wetland,Water,Non_Water,Water,NULL
1744,Bareland,Wetland,Water,Non_Water,Water,Grassland
1745,Bareland,Wetland,Water,Non_Water,Water,Wetland
1746,Bareland,Wetland,Water,Water,Water,Grassland
1747,Bareland,Wetland,Water,Water,Water,Wetland
1748,Bareland,Wetland,Water,Water,Water,Bareland
1749,Bareland,Wetland,Water,Water,Water,Water
1750,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
1751,Bareland,Wetland,Forest,NULL,Non_Wetland,Cropland
1752,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland
1753,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1754,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1755,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1756,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1757,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1758,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1759,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1760,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1761,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
1762,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1763,Bareland,Bareland,Shrubland,Water,Non_Wetland,Wetland
1764,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1765,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1766,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1767,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland
1768,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1769,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1770,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1771,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1772,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
1773,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1774,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water
1775,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Forest
1776,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1777,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland
1778,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1779,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1780,Bareland,Bareland,Grassland,Water,Non_Wetland,Forest
1781,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1782,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland
1783,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1784,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1785,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1786,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1787,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Wetland
1788,Bareland,Bareland,Cropland,Water,Non_Wetland,Wetland
1789,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1790,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1791,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1792,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
1793,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1794,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1795,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1796,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1797,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1798,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1799,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1800,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1801,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1802,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1803,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL
1804,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1805,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
1806,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1807,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1808,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1809,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1810,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1811,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1812,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1813,Bareland,Bareland,Bareland,Water,Non_Wetland,Forest
1814,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1815,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland
1816,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1817,Bareland,Bareland,Built-up,NULL,Non_Wetland,Forest
1818,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1819,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Wetland
1820,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
1821,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland
1822,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1823,Bareland,Bareland,Water,NULL,Water,Grassland
1824,Bareland,Bareland,Water,NULL,Water,Wetland
1825,Bareland,Bareland,Water,NULL,Water,Bareland
1826,Bareland,Bareland,Water,Non_Water,Water,NULL
1827,Bareland,Bareland,Water,Non_Water,Water,Grassland
1828,Bareland,Bareland,Water,Non_Water,Water,Wetland
1829,Bareland,Bareland,Water,Non_Water,Water,Bareland
1830,Bareland,Bareland,Water,Water,Water,Grassland
1831,Bareland,Bareland,Water,Water,Water,Wetland
1832,Bareland,Bareland,Water,Water,Water,Bareland
1833,Bareland,Bareland,Water,Water,Water,Water
1834,Bareland,Bareland,Water,Water,Water,Forest
1835,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1836,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland
1837,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1838,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1839,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1840,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1841,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1842,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1843,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1844,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1845,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1846,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1847,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1848,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1849,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1850,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1851,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1852,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1853,Bareland,Water,NULL,NULL,Non_Wetland,NULL
1854,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1855,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1856,Bareland,Water,NULL,NULL,Non_Wetland,Forest
1857,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1858,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1859,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1860,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1861,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1862,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1863,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1864,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1865,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1866,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1867,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1868,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1869,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1870,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1871,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1872,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1873,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1874,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1875,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
1876,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1877,Bareland,Water,Grassland,Water,Non_Wetland,Water
1878,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1879,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1880,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1881,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland
1882,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1883,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1884,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1885,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1886,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1887,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1888,Bareland,Water,Wetland,NULL,Wetland,Wetland
1889,Bareland,Water,Wetland,NULL,Wetland,Bareland
1890,Bareland,Water,Wetland,Water,Wetland,Wetland
1891,Bareland,Water,Wetland,Water,Wetland,Bareland
1892,Bareland,Water,Wetland,Water,Wetland,Forest
1893,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1894,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
1895,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1896,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1897,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1898,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1899,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1900,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1901,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL
1902,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1903,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
1904,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1905,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1906,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1907,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1908,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1909,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1910,Bareland,Water,Bareland,Water,Non_Wetland,Water
1911,Bareland,Water,Bareland,Water,Non_Wetland,Forest
1912,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1913,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1914,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1915,Bareland,Water,Built-up,Water,Non_Wetland,Water
1916,Bareland,Water,Water,NULL,Water,Water
1917,Bareland,Water,Water,Water,Water,Grassland
1918,Bareland,Water,Water,Water,Water,Wetland
1919,Bareland,Water,Water,Water,Water,Bareland
1920,Bareland,Water,Water,Water,Water,Water
1921,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1922,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
1923,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1924,Bareland,Water,Forest,NULL,Non_Wetland,Water
1925,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1926,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1927,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
1928,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland
1929,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
1930,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1931,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1932,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1933,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up
1934,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1935,Bareland,Forest,Shrubland,Water,Non_Wetland,Grassland
1936,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1937,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1938,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1939,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1940,Bareland,Forest,Grassland,Water,Non_Wetland,Grassland
1941,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1942,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1943,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1944,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1945,Bareland,Forest,Wetland,NULL,Wetland,Forest
1946,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
1947,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1948,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1949,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
1950,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1951,Bareland,Forest,Bareland,Water,Non_Wetland,Grassland
1952,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
1953,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest
1954,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1955,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1956,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1957,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up
1958,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1959,Bareland,Forest,Forest,Water,Non_Wetland,Bareland
1960,Water,NULL,NULL,NULL,Non_Wetland,NULL
1961,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1962,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1963,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1964,Water,NULL,NULL,NULL,Non_Wetland,Forest
1965,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1966,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1967,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1968,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1969,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1970,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1971,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1972,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1973,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1974,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1975,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1976,Water,NULL,Grassland,NULL,Non_Wetland,Water
1977,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1978,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1979,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1980,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1981,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1982,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1983,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1984,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1985,Water,NULL,Cropland,NULL,Non_Wetland,Water
1986,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1987,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1988,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1989,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1990,Water,NULL,Wetland,NULL,Wetland,Grassland
1991,Water,NULL,Wetland,NULL,Wetland,Cropland
1992,Water,NULL,Wetland,NULL,Wetland,Bareland
1993,Water,NULL,Wetland,NULL,Wetland,Forest
1994,Water,NULL,Wetland,Non_Water,Wetland,Wetland
1995,Water,NULL,Wetland,Non_Water,Wetland,Forest
1996,Water,NULL,Wetland,Water,Wetland,Wetland
1997,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1998,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1999,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2000,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2001,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2002,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
2003,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2004,Water,NULL,Bareland,NULL,Non_Wetland,Water
2005,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2006,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2007,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2008,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2009,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
2010,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
2011,Water,NULL,Bareland,Water,Non_Wetland,Wetland
2012,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2013,Water,NULL,Bareland,Water,Non_Wetland,Water
2014,Water,NULL,Bareland,Water,Non_Wetland,Forest
2015,Water,NULL,Built-up,NULL,Non_Wetland,NULL
2016,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2017,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2018,Water,NULL,Built-up,NULL,Non_Wetland,Wetland
2019,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2020,Water,NULL,Built-up,NULL,Non_Wetland,Water
2021,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland
2022,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland
2023,Water,NULL,Water,Non_Water,Water,Grassland
2024,Water,NULL,Water,Non_Water,Water,Wetland
2025,Water,NULL,Water,Water,Water,Wetland
2026,Water,NULL,Water,Water,Water,Bareland
2027,Water,NULL,Water,Water,Water,Water
2028,Water,NULL,Forest,NULL,Non_Wetland,NULL
2029,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2030,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2031,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2032,Water,NULL,Forest,NULL,Non_Wetland,Forest
2033,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2034,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
2035,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
2036,Water,Cropland,NULL,NULL,Non_Wetland,Forest
2037,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2038,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2039,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2040,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2041,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2042,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2043,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2044,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2045,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
2046,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2047,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2048,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2049,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2050,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2051,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2052,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2053,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water
2054,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
2055,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2056,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2057,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2058,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2059,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2060,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2061,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2062,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2063,Water,Cropland,Wetland,NULL,Wetland,Grassland
2064,Water,Cropland,Wetland,NULL,Wetland,Cropland
2065,Water,Cropland,Wetland,NULL,Wetland,Bareland
2066,Water,Cropland,Wetland,NULL,Wetland,Water
2067,Water,Cropland,Wetland,NULL,Wetland,Forest
2068,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
2069,Water,Cropland,Wetland,Water,Wetland,Bareland
2070,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
2071,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2072,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2073,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2074,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2075,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2076,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
2077,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2078,Water,Cropland,Bareland,Water,Non_Wetland,Water
2079,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2080,Water,Cropland,Built-up,NULL,Non_Wetland,Water
2081,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2082,Water,Cropland,Built-up,Non_Water,Non_Wetland,Water
2083,Water,Cropland,Water,Water,Water,Bareland
2084,Water,Cropland,Forest,NULL,Non_Wetland,NULL
2085,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2086,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2087,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
2088,Water,Cropland,Forest,NULL,Non_Wetland,Water
