Value,SIBERIA_2024_ESA_CALU_2024_41WPR_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_41WPR_M_R,SIBERIA_2024_GLC_FCS30D_2022_41WPR_M_R,SIBERIA_2024_GSW_Yearly_2021_41WPR_M_R,SIBERIA_2024_GWL_FCS30D_2022_41WPR_M_R,SIBERIA_2024_WorldCover_2021_41WPR_M_R
1557,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
1558,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland
1559,Bareland,Wetland,Forest,NULL,Non_Wetland,Water
1560,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1561,Bareland,Wetland,Forest,Water,Non_Wetland,Wetland
1562,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1563,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1564,Bareland,Bareland,Wetland,Water,Wetland,Water
1565,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1566,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1567,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1568,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1569,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1570,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1571,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1572,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1573,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1574,Bareland,Water,Wetland,Non_Water,Wetland,Water
1575,Bareland,Water,Wetland,Water,NULL,Water
1576,Bareland,Water,Wetland,Water,Wetland,Water
1577,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1578,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1579,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1580,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1581,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1582,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1583,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1584,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1585,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1586,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1587,Bareland,Water,Bareland,Water,Non_Wetland,Water
1588,Bareland,Water,Built-up,Water,Non_Wetland,Water
1589,Bareland,Water,Water,Non_Water,Water,Bareland
1590,Bareland,Water,Water,Water,NULL,Water
1591,Bareland,Water,Water,Water,Water,Water
1592,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1593,Bareland,Water,Forest,NULL,Non_Wetland,Water
1594,Bareland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland
1595,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1596,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1597,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
1598,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1599,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1600,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1601,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1602,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1603,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1604,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1605,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1606,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1607,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1608,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1609,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1610,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1611,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1612,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1613,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1614,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1615,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1616,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1617,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
1618,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1619,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1620,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1621,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
1622,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1623,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1624,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
1625,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
1626,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1627,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1628,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1629,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
1630,Bareland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
1631,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
1632,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1633,Water,Wetland,Wetland,NULL,Wetland,Wetland
1634,Water,Wetland,Wetland,NULL,Wetland,Water
1635,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1636,Water,Wetland,Wetland,Non_Water,Wetland,Water
1637,Water,Wetland,Wetland,Water,Wetland,Water
1638,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1639,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1640,Water,Wetland,Bareland,NULL,Non_Wetland,Water
1641,Water,Wetland,Bareland,Water,Non_Wetland,Water
1642,Water,Wetland,Water,NULL,Water,Wetland
1643,Water,Wetland,Water,NULL,Water,Water
1644,Water,Wetland,Water,Non_Water,Water,Water
1645,Water,Wetland,Water,Water,Water,Grassland
1646,Water,Wetland,Water,Water,Water,Wetland
1647,Water,Wetland,Water,Water,Water,Water
1648,Water,Wetland,Forest,NULL,Non_Wetland,Water
1649,Water,Wetland,Forest,Water,Non_Wetland,Water
1650,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1651,Water,Bareland,Water,NULL,Water,Water
1652,Water,Bareland,Water,Water,Water,Water
1653,Water,Bareland,Forest,NULL,Non_Wetland,Wetland
1654,Water,Water,Shrubland,Water,Non_Wetland,Water
1655,Water,Water,Wetland,NULL,Wetland,Grassland
1656,Water,Water,Wetland,NULL,Wetland,Water
1657,Water,Water,Wetland,Non_Water,Wetland,Water
1658,Water,Water,Wetland,Water,Wetland,Water
1659,Water,Water,Water,NULL,Water,Water
1660,Water,Water,Water,Water,Water,Water
1661,Water,Water,Forest,NULL,Non_Wetland,Water
1662,Water,Water,Forest,Water,Non_Wetland,Water
1663,Water,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1664,Water,Permanent_ice_and_snow,Water,Water,Water,Wetland
1665,Water,Permanent_ice_and_snow,Water,Water,Water,Water
1666,Water,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1667,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1668,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1669,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1670,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1671,Forest,NULL,Shrubland,Water,Non_Wetland,Water
1672,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1673,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
1674,Forest,NULL,Wetland,Water,Wetland,Wetland
1675,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1676,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1677,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
1678,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1679,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1680,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1681,Forest,NULL,Forest,NULL,Non_Wetland,Water
1682,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1683,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
1684,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
1685,Forest,NULL,Forest,Water,Non_Wetland,Wetland
1686,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1687,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1688,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1689,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1690,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
1691,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
1692,Forest,Wetland,Wetland,NULL,Wetland,Grassland
1693,Forest,Wetland,Wetland,NULL,Wetland,Wetland
1694,Forest,Wetland,Wetland,NULL,Wetland,Water
1695,Forest,Wetland,Wetland,NULL,Wetland,Forest
1696,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
1697,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
1698,Forest,Wetland,Wetland,Non_Water,Wetland,Water
1699,Forest,Wetland,Wetland,Water,Wetland,Grassland
1700,Forest,Wetland,Wetland,Water,Wetland,Wetland
1701,Forest,Wetland,Wetland,Water,Wetland,Water
1702,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1703,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1704,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1705,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
1706,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
1707,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
1708,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
1709,Forest,Wetland,Bareland,Water,Non_Wetland,Water
1710,Forest,Wetland,Water,Water,Water,Wetland
1711,Forest,Wetland,Water,Water,Water,Water
1712,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
1713,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
1714,Forest,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1715,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
1716,Forest,Wetland,Forest,NULL,Non_Wetland,Water
1717,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1718,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
1719,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
1720,Forest,Wetland,Forest,Water,Non_Wetland,Water
1721,Forest,Water,Wetland,Water,Wetland,Water
1722,Forest,Water,Forest,Water,Non_Wetland,Grassland
1723,Forest,Water,Forest,Water,Non_Wetland,Water
1724,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1725,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1726,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1727,Forest,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1728,Forest,Permanent_ice_and_snow,Water,Water,Water,Wetland
1729,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1730,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Forest
1731,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1732,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1733,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
