Value,SIBERIA_2024_ESA_CALU_2024_42WXE_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WXE_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WXE_M_R,SIBERIA_2024_GSW_Yearly_2021_42WXE_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WXE_M_R,SIBERIA_2024_WorldCover_2021_42WXE_M_R
1560,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1561,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1562,Bareland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1563,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1564,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1565,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1566,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1567,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1568,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1569,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1570,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1571,Bareland,Wetland,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1572,Bareland,Wetland,Grassland,Water,Non_Wetland,Bareland
1573,Bareland,Wetland,Grassland,Water,Non_Wetland,Water
1574,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1575,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1576,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1577,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
1578,Bareland,Wetland,Wetland,NULL,Wetland,Built-up
1579,Bareland,Wetland,Wetland,NULL,Wetland,Water
1580,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
1581,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1582,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1583,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland
1584,Bareland,Wetland,Wetland,Non_Water,Wetland,Built-up
1585,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1586,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1587,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1588,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1589,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1590,Bareland,Wetland,Wetland,Water,Wetland,Built-up
1591,Bareland,Wetland,Wetland,Water,Wetland,Water
1592,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1593,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1594,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1595,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1596,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1597,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1598,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1599,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1600,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1601,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1602,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1603,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1604,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1605,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1606,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1607,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1608,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1609,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1610,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1611,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1612,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1613,Bareland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1614,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1615,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1616,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1617,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1618,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1619,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1620,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1621,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1622,Bareland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1623,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
1624,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1625,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1626,Bareland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1627,Bareland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1628,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1629,Bareland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1630,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water
1631,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1632,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1633,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
1634,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Built-up
1635,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1636,Bareland,Wetland,Built-up,Water,Non_Wetland,Grassland
1637,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland
1638,Bareland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1639,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland
1640,Bareland,Wetland,Built-up,Water,Non_Wetland,Water
1641,Bareland,Wetland,Water,NULL,Water,Grassland
1642,Bareland,Wetland,Water,NULL,Water,Wetland
1643,Bareland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1644,Bareland,Wetland,Water,NULL,Water,Bareland
1645,Bareland,Wetland,Water,NULL,Water,Water
1646,Bareland,Wetland,Water,Non_Water,Water,Wetland
1647,Bareland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1648,Bareland,Wetland,Water,Non_Water,Water,Bareland
1649,Bareland,Wetland,Water,Non_Water,Water,Water
1650,Bareland,Wetland,Water,Water,Water,Grassland
1651,Bareland,Wetland,Water,Water,Water,Wetland
1652,Bareland,Wetland,Water,Water,Water,Lichens_and_Mosses
1653,Bareland,Wetland,Water,Water,Water,Bareland
1654,Bareland,Wetland,Water,Water,Water,Water
1655,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
1656,Bareland,Wetland,Forest,Water,Non_Wetland,Bareland
1657,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1658,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1659,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1660,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1661,Bareland,Bareland,Wetland,NULL,NULL,Water
1662,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1663,Bareland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
1664,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1665,Bareland,Bareland,Wetland,NULL,Wetland,Water
1666,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
1667,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1668,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1669,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1670,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1671,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1672,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1673,Bareland,Bareland,Wetland,Water,Wetland,Built-up
1674,Bareland,Bareland,Wetland,Water,Wetland,Water
1675,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1676,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1677,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1678,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1679,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1680,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1681,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1682,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1683,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1684,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1685,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1686,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1687,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1688,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1689,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1690,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1691,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1692,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1693,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1694,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
1695,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1696,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1697,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1698,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1699,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1700,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1701,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1702,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1703,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland
1704,Bareland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1705,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1706,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1707,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1708,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Wetland
1709,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1710,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1711,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
1712,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1713,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland
1714,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1715,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1716,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up
1717,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1718,Bareland,Bareland,Water,NULL,Water,Wetland
1719,Bareland,Bareland,Water,NULL,Water,Lichens_and_Mosses
1720,Bareland,Bareland,Water,NULL,Water,Bareland
1721,Bareland,Bareland,Water,NULL,Water,Water
1722,Bareland,Bareland,Water,Non_Water,Water,Lichens_and_Mosses
1723,Bareland,Bareland,Water,Non_Water,Water,Bareland
1724,Bareland,Bareland,Water,Non_Water,Water,Water
1725,Bareland,Bareland,Water,Water,Water,Wetland
1726,Bareland,Bareland,Water,Water,Water,Lichens_and_Mosses
1727,Bareland,Bareland,Water,Water,Water,Bareland
1728,Bareland,Bareland,Water,Water,Water,Water
1729,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1730,Bareland,Built-up,Grassland,NULL,Non_Wetland,Wetland
1731,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1732,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Wetland
1733,Bareland,Built-up,Wetland,NULL,Wetland,Wetland
1734,Bareland,Built-up,Wetland,NULL,Wetland,Lichens_and_Mosses
1735,Bareland,Built-up,Wetland,NULL,Wetland,Bareland
1736,Bareland,Built-up,Wetland,NULL,Wetland,Built-up
1737,Bareland,Built-up,Wetland,NULL,Wetland,Water
1738,Bareland,Built-up,Wetland,Non_Water,Wetland,Grassland
1739,Bareland,Built-up,Wetland,Non_Water,Wetland,Wetland
1740,Bareland,Built-up,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1741,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland
1742,Bareland,Built-up,Wetland,Non_Water,Wetland,Built-up
1743,Bareland,Built-up,Wetland,Non_Water,Wetland,Water
1744,Bareland,Built-up,Wetland,Non_Water,Wetland,Forest
1745,Bareland,Built-up,Wetland,Water,Wetland,Grassland
1746,Bareland,Built-up,Wetland,Water,Wetland,Wetland
1747,Bareland,Built-up,Wetland,Water,Wetland,Bareland
1748,Bareland,Built-up,Wetland,Water,Wetland,Built-up
1749,Bareland,Built-up,Wetland,Water,Wetland,Water
1750,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1751,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1752,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1753,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1754,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Water
1755,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1756,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1757,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1758,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Built-up
1759,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1760,Bareland,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1761,Bareland,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Built-up
1762,Bareland,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Water
1763,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1764,Bareland,Built-up,Bareland,NULL,Non_Wetland,Wetland
1765,Bareland,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1766,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1767,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1768,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water
1769,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Wetland
1770,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Water
1771,Bareland,Built-up,Bareland,Water,Non_Wetland,Wetland
1772,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1773,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up
1774,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1775,Bareland,Built-up,Built-up,NULL,Non_Wetland,Wetland
1776,Bareland,Built-up,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1777,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1778,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1779,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
1780,Bareland,Built-up,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
1781,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1782,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1783,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Wetland
1784,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1785,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1786,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1787,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Water
1788,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Forest
1789,Bareland,Built-up,Built-up,Water,Non_Wetland,Wetland
1790,Bareland,Built-up,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1791,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1792,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
1793,Bareland,Built-up,Built-up,Water,Non_Wetland,Water
1794,Bareland,Built-up,Water,NULL,Water,Bareland
1795,Bareland,Built-up,Water,NULL,Water,Built-up
1796,Bareland,Built-up,Water,NULL,Water,Water
1797,Bareland,Built-up,Water,Non_Water,Water,Wetland
1798,Bareland,Built-up,Water,Non_Water,Water,Bareland
1799,Bareland,Built-up,Water,Non_Water,Water,Built-up
1800,Bareland,Built-up,Water,Water,Water,Wetland
1801,Bareland,Built-up,Water,Water,Water,Bareland
1802,Bareland,Built-up,Water,Water,Water,Built-up
1803,Bareland,Built-up,Water,Water,Water,Water
1804,Bareland,Built-up,Water,Water,Water,Permanent_ice_and_snow
1805,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1806,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1807,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1808,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1809,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1810,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1811,Bareland,Water,Wetland,NULL,NULL,Water
1812,Bareland,Water,Wetland,NULL,Wetland,Grassland
1813,Bareland,Water,Wetland,NULL,Wetland,Wetland
1814,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1815,Bareland,Water,Wetland,NULL,Wetland,Bareland
1816,Bareland,Water,Wetland,NULL,Wetland,Water
1817,Bareland,Water,Wetland,Non_Water,NULL,Water
1818,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1819,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1820,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1821,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1822,Bareland,Water,Wetland,Non_Water,Wetland,Water
1823,Bareland,Water,Wetland,Water,NULL,Lichens_and_Mosses
1824,Bareland,Water,Wetland,Water,NULL,Bareland
1825,Bareland,Water,Wetland,Water,NULL,Water
1826,Bareland,Water,Wetland,Water,Wetland,Grassland
1827,Bareland,Water,Wetland,Water,Wetland,Wetland
1828,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1829,Bareland,Water,Wetland,Water,Wetland,Bareland
1830,Bareland,Water,Wetland,Water,Wetland,Water
1831,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1832,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1833,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1834,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1835,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1836,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1837,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1838,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1839,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1840,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1841,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1842,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1843,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1844,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1845,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1846,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1847,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1848,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1849,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1850,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1851,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1852,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1853,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1854,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1855,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1856,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1857,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1858,Bareland,Water,Bareland,Water,Non_Wetland,Water
1859,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland
1860,Bareland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1861,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1862,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1863,Bareland,Water,Built-up,Non_Water,Non_Wetland,Wetland
1864,Bareland,Water,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1865,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1866,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
1867,Bareland,Water,Built-up,Water,Non_Wetland,Wetland
1868,Bareland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1869,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1870,Bareland,Water,Built-up,Water,Non_Wetland,Water
1871,Bareland,Water,Water,NULL,NULL,Water
1872,Bareland,Water,Water,NULL,Water,Wetland
1873,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
1874,Bareland,Water,Water,NULL,Water,Bareland
1875,Bareland,Water,Water,NULL,Water,Water
1876,Bareland,Water,Water,Non_Water,NULL,Water
1877,Bareland,Water,Water,Non_Water,Water,Wetland
1878,Bareland,Water,Water,Non_Water,Water,Bareland
1879,Bareland,Water,Water,Non_Water,Water,Water
1880,Bareland,Water,Water,Water,NULL,Water
1881,Bareland,Water,Water,Water,Water,Grassland
1882,Bareland,Water,Water,Water,Water,Wetland
1883,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
1884,Bareland,Water,Water,Water,Water,Bareland
1885,Bareland,Water,Water,Water,Water,Water
1886,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1887,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1888,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1889,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1890,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1891,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1892,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1893,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1894,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
1895,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Built-up
1896,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1897,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
1898,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1899,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1900,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1901,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
1902,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Built-up
1903,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1904,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1905,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1906,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1907,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1908,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1909,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1910,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1911,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1912,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1913,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1914,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1915,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1916,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1917,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1918,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1919,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1920,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1921,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1922,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1923,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1924,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1925,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1926,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1927,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1928,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1929,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1930,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1931,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1932,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
1933,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1934,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1935,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1936,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1937,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
