Value,SIBERIA_2024_ESA_CALU_2024_42WWC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWC_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWC_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWC_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWC_M_R,SIBERIA_2024_WorldCover_2021_42WWC_M_R
411,NULL,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
412,NULL,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
413,NULL,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
414,NULL,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
415,NULL,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
416,NULL,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
417,NULL,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
418,NULL,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
419,NULL,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
420,NULL,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
421,NULL,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
422,NULL,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
423,NULL,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
424,NULL,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
425,NULL,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
426,NULL,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
427,NULL,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
428,NULL,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Lichens_and_Mosses
429,NULL,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Water
430,NULL,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
431,NULL,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
432,NULL,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
433,NULL,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
434,NULL,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
435,NULL,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
436,NULL,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
437,NULL,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
438,NULL,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
439,NULL,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
440,NULL,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
441,NULL,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
442,NULL,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
443,NULL,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
444,NULL,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
445,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
446,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
447,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
448,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
449,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
450,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Forest
451,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
452,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
453,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
454,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
455,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
456,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
457,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
458,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
459,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
460,NULL,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
461,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
462,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
463,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
464,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
465,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
466,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
467,NULL,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
468,NULL,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
469,NULL,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
470,NULL,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
471,NULL,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Forest
472,NULL,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
473,NULL,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
474,NULL,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
475,NULL,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
476,NULL,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
477,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
478,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
479,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
480,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
481,NULL,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
482,NULL,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Water
483,NULL,Permanent_ice_and_snow,Water,NULL,Water,Grassland
484,NULL,Permanent_ice_and_snow,Water,NULL,Water,Wetland
485,NULL,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
486,NULL,Permanent_ice_and_snow,Water,NULL,Water,Bareland
487,NULL,Permanent_ice_and_snow,Water,NULL,Water,Water
488,NULL,Permanent_ice_and_snow,Water,NULL,Water,Forest
489,NULL,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
490,NULL,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
491,NULL,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
492,NULL,Permanent_ice_and_snow,Water,Non_Water,Water,Water
493,NULL,Permanent_ice_and_snow,Water,Water,Water,Grassland
494,NULL,Permanent_ice_and_snow,Water,Water,Water,Wetland
495,NULL,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
496,NULL,Permanent_ice_and_snow,Water,Water,Water,Bareland
497,NULL,Permanent_ice_and_snow,Water,Water,Water,Water
498,NULL,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
499,NULL,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
500,NULL,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
501,NULL,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
502,NULL,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
503,NULL,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
504,NULL,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
505,NULL,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
506,NULL,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
507,NULL,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
508,NULL,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
509,NULL,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Lichens_and_Mosses
510,NULL,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
511,NULL,Forest,NULL,NULL,Non_Wetland,Grassland
512,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland
513,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland
514,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest
515,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland
516,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland
517,NULL,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
518,NULL,Forest,Grassland,NULL,Non_Wetland,Forest
519,NULL,Forest,Wetland,NULL,Wetland,Wetland
520,NULL,Forest,Wetland,NULL,Wetland,Water
521,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
522,NULL,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
523,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland
524,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland
525,NULL,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
526,NULL,Forest,Bareland,NULL,Non_Wetland,Water
527,NULL,Forest,Bareland,NULL,Non_Wetland,Forest
528,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland
529,NULL,Forest,Bareland,Water,Non_Wetland,Wetland
530,NULL,Forest,Water,NULL,Water,Wetland
531,NULL,Forest,Water,Non_Water,Water,Water
532,NULL,Forest,Water,Water,Water,Water
533,NULL,Forest,Forest,NULL,Non_Wetland,Grassland
534,NULL,Forest,Forest,NULL,Non_Wetland,Wetland
535,NULL,Forest,Forest,NULL,Non_Wetland,Forest
536,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland
537,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland
538,Shrubland,NULL,NULL,NULL,Non_Wetland,Grassland
539,Shrubland,NULL,NULL,NULL,Non_Wetland,Wetland
540,Shrubland,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
541,Shrubland,NULL,NULL,NULL,Non_Wetland,Bareland
542,Shrubland,NULL,NULL,NULL,Non_Wetland,Built-up
543,Shrubland,NULL,NULL,NULL,Non_Wetland,Water
544,Shrubland,NULL,NULL,NULL,Non_Wetland,Forest
545,Shrubland,NULL,NULL,Non_Water,Non_Wetland,Grassland
546,Shrubland,NULL,NULL,Non_Water,Non_Wetland,Wetland
547,Shrubland,NULL,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
548,Shrubland,NULL,NULL,Non_Water,Non_Wetland,Water
549,Shrubland,NULL,NULL,Water,Non_Wetland,Grassland
550,Shrubland,NULL,NULL,Water,Non_Wetland,Wetland
551,Shrubland,NULL,NULL,Water,Non_Wetland,Water
552,Shrubland,NULL,NULL,Water,Non_Wetland,Forest
553,Shrubland,NULL,Shrubland,NULL,Non_Wetland,Grassland
554,Shrubland,NULL,Shrubland,NULL,Non_Wetland,Wetland
555,Shrubland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
556,Shrubland,NULL,Shrubland,NULL,Non_Wetland,Bareland
557,Shrubland,NULL,Shrubland,NULL,Non_Wetland,Water
558,Shrubland,NULL,Shrubland,NULL,Non_Wetland,Forest
559,Shrubland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
560,Shrubland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
561,Shrubland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
562,Shrubland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
563,Shrubland,NULL,Shrubland,Non_Water,Non_Wetland,Water
564,Shrubland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
565,Shrubland,NULL,Shrubland,Water,Non_Wetland,Grassland
566,Shrubland,NULL,Shrubland,Water,Non_Wetland,Wetland
567,Shrubland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
568,Shrubland,NULL,Shrubland,Water,Non_Wetland,Bareland
569,Shrubland,NULL,Shrubland,Water,Non_Wetland,Water
570,Shrubland,NULL,Grassland,NULL,Non_Wetland,Grassland
571,Shrubland,NULL,Grassland,NULL,Non_Wetland,Wetland
572,Shrubland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
573,Shrubland,NULL,Grassland,NULL,Non_Wetland,Bareland
574,Shrubland,NULL,Grassland,NULL,Non_Wetland,Built-up
575,Shrubland,NULL,Grassland,NULL,Non_Wetland,Water
576,Shrubland,NULL,Grassland,NULL,Non_Wetland,Forest
577,Shrubland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
578,Shrubland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
579,Shrubland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
580,Shrubland,NULL,Grassland,Non_Water,Non_Wetland,Water
581,Shrubland,NULL,Grassland,Non_Water,Non_Wetland,Forest
582,Shrubland,NULL,Grassland,Water,Non_Wetland,Grassland
583,Shrubland,NULL,Grassland,Water,Non_Wetland,Wetland
584,Shrubland,NULL,Grassland,Water,Non_Wetland,Lichens_and_Mosses
585,Shrubland,NULL,Grassland,Water,Non_Wetland,Water
586,Shrubland,NULL,Wetland,NULL,Wetland,Grassland
587,Shrubland,NULL,Wetland,NULL,Wetland,Wetland
588,Shrubland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
589,Shrubland,NULL,Wetland,NULL,Wetland,Bareland
590,Shrubland,NULL,Wetland,NULL,Wetland,Water
591,Shrubland,NULL,Wetland,NULL,Wetland,Forest
592,Shrubland,NULL,Wetland,Non_Water,Wetland,Grassland
593,Shrubland,NULL,Wetland,Non_Water,Wetland,Wetland
594,Shrubland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
595,Shrubland,NULL,Wetland,Non_Water,Wetland,Bareland
596,Shrubland,NULL,Wetland,Non_Water,Wetland,Water
597,Shrubland,NULL,Wetland,Non_Water,Wetland,Forest
598,Shrubland,NULL,Wetland,Water,Wetland,Grassland
599,Shrubland,NULL,Wetland,Water,Wetland,Wetland
600,Shrubland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
601,Shrubland,NULL,Wetland,Water,Wetland,Bareland
602,Shrubland,NULL,Wetland,Water,Wetland,Water
603,Shrubland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
604,Shrubland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
605,Shrubland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
606,Shrubland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
607,Shrubland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
608,Shrubland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
609,Shrubland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
610,Shrubland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
611,Shrubland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
612,Shrubland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
613,Shrubland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
614,Shrubland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
615,Shrubland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
616,Shrubland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
617,Shrubland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
618,Shrubland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
619,Shrubland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
620,Shrubland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
621,Shrubland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Forest
622,Shrubland,NULL,Bareland,NULL,Non_Wetland,Grassland
623,Shrubland,NULL,Bareland,NULL,Non_Wetland,Wetland
624,Shrubland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
625,Shrubland,NULL,Bareland,NULL,Non_Wetland,Bareland
626,Shrubland,NULL,Bareland,NULL,Non_Wetland,Built-up
627,Shrubland,NULL,Bareland,NULL,Non_Wetland,Water
628,Shrubland,NULL,Bareland,NULL,Non_Wetland,Forest
629,Shrubland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
630,Shrubland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
631,Shrubland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
632,Shrubland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
633,Shrubland,NULL,Bareland,Non_Water,Non_Wetland,Water
634,Shrubland,NULL,Bareland,Non_Water,Non_Wetland,Forest
635,Shrubland,NULL,Bareland,Water,Non_Wetland,Grassland
636,Shrubland,NULL,Bareland,Water,Non_Wetland,Wetland
637,Shrubland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
638,Shrubland,NULL,Bareland,Water,Non_Wetland,Bareland
639,Shrubland,NULL,Bareland,Water,Non_Wetland,Water
640,Shrubland,NULL,Bareland,Water,Non_Wetland,Forest
641,Shrubland,NULL,Built-up,NULL,Non_Wetland,Grassland
642,Shrubland,NULL,Built-up,NULL,Non_Wetland,Wetland
643,Shrubland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
644,Shrubland,NULL,Built-up,NULL,Non_Wetland,Bareland
645,Shrubland,NULL,Built-up,NULL,Non_Wetland,Built-up
646,Shrubland,NULL,Built-up,NULL,Non_Wetland,Forest
647,Shrubland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
648,Shrubland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
649,Shrubland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
650,Shrubland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
651,Shrubland,NULL,Built-up,Non_Water,Non_Wetland,Water
652,Shrubland,NULL,Built-up,Water,Non_Wetland,Grassland
653,Shrubland,NULL,Built-up,Water,Non_Wetland,Wetland
654,Shrubland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
655,Shrubland,NULL,Water,NULL,Water,Grassland
656,Shrubland,NULL,Water,NULL,Water,Wetland
657,Shrubland,NULL,Water,NULL,Water,Lichens_and_Mosses
658,Shrubland,NULL,Water,NULL,Water,Water
659,Shrubland,NULL,Water,NULL,Water,Forest
660,Shrubland,NULL,Water,Non_Water,Water,Grassland
661,Shrubland,NULL,Water,Non_Water,Water,Wetland
662,Shrubland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
663,Shrubland,NULL,Water,Non_Water,Water,Bareland
664,Shrubland,NULL,Water,Non_Water,Water,Water
665,Shrubland,NULL,Water,Non_Water,Water,Forest
666,Shrubland,NULL,Water,Water,Water,Grassland
667,Shrubland,NULL,Water,Water,Water,Wetland
668,Shrubland,NULL,Water,Water,Water,Lichens_and_Mosses
669,Shrubland,NULL,Water,Water,Water,Bareland
670,Shrubland,NULL,Water,Water,Water,Water
671,Shrubland,NULL,Water,Water,Water,Forest
672,Shrubland,NULL,Forest,NULL,Non_Wetland,Grassland
673,Shrubland,NULL,Forest,NULL,Non_Wetland,Wetland
674,Shrubland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
675,Shrubland,NULL,Forest,NULL,Non_Wetland,Bareland
676,Shrubland,NULL,Forest,NULL,Non_Wetland,Water
677,Shrubland,NULL,Forest,NULL,Non_Wetland,Forest
678,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Grassland
679,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Wetland
680,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
681,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Bareland
682,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Water
683,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Forest
684,Shrubland,NULL,Forest,Water,Non_Wetland,Grassland
685,Shrubland,NULL,Forest,Water,Non_Wetland,Wetland
686,Shrubland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
687,Shrubland,NULL,Forest,Water,Non_Wetland,Bareland
688,Shrubland,NULL,Forest,Water,Non_Wetland,Water
689,Shrubland,NULL,Forest,Water,Non_Wetland,Forest
690,Shrubland,Wetland,NULL,NULL,Non_Wetland,Grassland
691,Shrubland,Wetland,NULL,NULL,Non_Wetland,Wetland
692,Shrubland,Wetland,NULL,NULL,Non_Wetland,Lichens_and_Mosses
693,Shrubland,Wetland,NULL,NULL,Non_Wetland,Bareland
694,Shrubland,Wetland,NULL,NULL,Non_Wetland,Water
695,Shrubland,Wetland,NULL,NULL,Non_Wetland,Forest
696,Shrubland,Wetland,NULL,Non_Water,Non_Wetland,Grassland
697,Shrubland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
698,Shrubland,Wetland,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
699,Shrubland,Wetland,NULL,Non_Water,Non_Wetland,Bareland
700,Shrubland,Wetland,NULL,Non_Water,Non_Wetland,Water
701,Shrubland,Wetland,NULL,Water,Non_Wetland,Grassland
702,Shrubland,Wetland,NULL,Water,Non_Wetland,Wetland
703,Shrubland,Wetland,NULL,Water,Non_Wetland,Bareland
704,Shrubland,Wetland,NULL,Water,Non_Wetland,Water
705,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
706,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
707,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
708,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
709,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Water
710,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Forest
711,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
712,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
713,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
714,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
715,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
716,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
717,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Grassland
718,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Wetland
719,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
720,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Bareland
721,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Water
722,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Forest
723,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Grassland
724,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Wetland
725,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
726,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Bareland
727,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Built-up
728,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Water
729,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Forest
730,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
731,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
732,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
733,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
734,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Water
735,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Forest
736,Shrubland,Wetland,Grassland,Water,Non_Wetland,Grassland
737,Shrubland,Wetland,Grassland,Water,Non_Wetland,Wetland
738,Shrubland,Wetland,Grassland,Water,Non_Wetland,Lichens_and_Mosses
739,Shrubland,Wetland,Grassland,Water,Non_Wetland,Bareland
740,Shrubland,Wetland,Grassland,Water,Non_Wetland,Water
741,Shrubland,Wetland,Wetland,NULL,Wetland,Grassland
742,Shrubland,Wetland,Wetland,NULL,Wetland,Wetland
743,Shrubland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
744,Shrubland,Wetland,Wetland,NULL,Wetland,Bareland
745,Shrubland,Wetland,Wetland,NULL,Wetland,Water
746,Shrubland,Wetland,Wetland,NULL,Wetland,Forest
747,Shrubland,Wetland,Wetland,Non_Water,Wetland,Grassland
748,Shrubland,Wetland,Wetland,Non_Water,Wetland,Wetland
749,Shrubland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
750,Shrubland,Wetland,Wetland,Non_Water,Wetland,Bareland
751,Shrubland,Wetland,Wetland,Non_Water,Wetland,Water
752,Shrubland,Wetland,Wetland,Non_Water,Wetland,Forest
753,Shrubland,Wetland,Wetland,Water,Wetland,Grassland
754,Shrubland,Wetland,Wetland,Water,Wetland,Wetland
755,Shrubland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
756,Shrubland,Wetland,Wetland,Water,Wetland,Bareland
757,Shrubland,Wetland,Wetland,Water,Wetland,Water
758,Shrubland,Wetland,Wetland,Water,Wetland,Forest
759,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
760,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
761,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
762,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
763,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
764,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
765,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
766,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
767,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
768,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
769,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
770,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
771,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
772,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
773,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
774,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
775,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
776,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
777,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Forest
778,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Grassland
779,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Wetland
780,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
781,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Bareland
782,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Built-up
783,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Water
784,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Forest
