Value,SIBERIA_2024_ESA_CALU_2024_45XVC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_45XVC_M_R,SIBERIA_2024_GLC_FCS30D_2022_45XVC_M_R,SIBERIA_2024_GSW_Yearly_2021_45XVC_M_R,SIBERIA_2024_GWL_FCS30D_2022_45XVC_M_R,SIBERIA_2024_WorldCover_2021_45XVC_M_R
1576,Bareland,NULL,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1577,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1578,Bareland,NULL,Wetland,NULL,NULL,Grassland
1579,Bareland,NULL,Wetland,NULL,NULL,Wetland
1580,Bareland,NULL,Wetland,NULL,NULL,Lichens_and_Mosses
1581,Bareland,NULL,Wetland,NULL,NULL,Bareland
1582,Bareland,NULL,Wetland,NULL,NULL,Water
1583,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1584,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1585,Bareland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1586,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1587,Bareland,NULL,Wetland,NULL,Wetland,Water
1588,Bareland,NULL,Wetland,NULL,Wetland,Forest
1589,Bareland,NULL,Wetland,Non_Water,NULL,Grassland
1590,Bareland,NULL,Wetland,Non_Water,NULL,Wetland
1591,Bareland,NULL,Wetland,Non_Water,NULL,Lichens_and_Mosses
1592,Bareland,NULL,Wetland,Non_Water,NULL,Bareland
1593,Bareland,NULL,Wetland,Non_Water,NULL,Water
1594,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1595,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1596,Bareland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1597,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1598,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1599,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
1600,Bareland,NULL,Wetland,Water,NULL,Grassland
1601,Bareland,NULL,Wetland,Water,NULL,Wetland
1602,Bareland,NULL,Wetland,Water,NULL,Lichens_and_Mosses
1603,Bareland,NULL,Wetland,Water,NULL,Bareland
1604,Bareland,NULL,Wetland,Water,NULL,Water
1605,Bareland,NULL,Wetland,Water,Wetland,Grassland
1606,Bareland,NULL,Wetland,Water,Wetland,Wetland
1607,Bareland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1608,Bareland,NULL,Wetland,Water,Wetland,Bareland
1609,Bareland,NULL,Wetland,Water,Wetland,Water
1610,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1611,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1612,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1613,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1614,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1615,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1616,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1617,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1618,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1619,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1620,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1621,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
1622,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1623,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1624,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1625,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1626,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1627,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Forest
1628,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1629,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1630,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1631,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1632,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1633,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1634,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1635,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1636,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1637,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1638,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1639,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1640,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1641,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1642,Bareland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1643,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1644,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1645,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1646,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1647,Bareland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1648,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1649,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1650,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1651,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1652,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1653,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1654,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1655,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1656,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1657,Bareland,NULL,Water,NULL,NULL,Grassland
1658,Bareland,NULL,Water,NULL,NULL,Wetland
1659,Bareland,NULL,Water,NULL,NULL,Lichens_and_Mosses
1660,Bareland,NULL,Water,NULL,NULL,Water
1661,Bareland,NULL,Water,NULL,Water,Grassland
1662,Bareland,NULL,Water,NULL,Water,Wetland
1663,Bareland,NULL,Water,NULL,Water,Lichens_and_Mosses
1664,Bareland,NULL,Water,NULL,Water,Bareland
1665,Bareland,NULL,Water,NULL,Water,Water
1666,Bareland,NULL,Water,Non_Water,Water,Grassland
1667,Bareland,NULL,Water,Non_Water,Water,Wetland
1668,Bareland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1669,Bareland,NULL,Water,Non_Water,Water,Bareland
1670,Bareland,NULL,Water,Non_Water,Water,Water
1671,Bareland,NULL,Water,Water,NULL,Wetland
1672,Bareland,NULL,Water,Water,NULL,Water
1673,Bareland,NULL,Water,Water,Water,Grassland
1674,Bareland,NULL,Water,Water,Water,Wetland
1675,Bareland,NULL,Water,Water,Water,Lichens_and_Mosses
1676,Bareland,NULL,Water,Water,Water,Bareland
1677,Bareland,NULL,Water,Water,Water,Water
1678,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1679,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Wetland
1680,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Lichens_and_Mosses
1681,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1682,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1683,Bareland,NULL,Permanent_ice_and_snow,Non_Water,Non_Wetland,Grassland
1684,Bareland,NULL,Permanent_ice_and_snow,Non_Water,Non_Wetland,Wetland
1685,Bareland,NULL,Permanent_ice_and_snow,Non_Water,Non_Wetland,Lichens_and_Mosses
1686,Bareland,NULL,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
1687,Bareland,NULL,Permanent_ice_and_snow,Water,Non_Wetland,Wetland
1688,Bareland,NULL,Permanent_ice_and_snow,Water,Non_Wetland,Water
1689,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1690,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1691,Bareland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1692,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1693,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1694,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1695,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1696,Bareland,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1697,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1698,Bareland,NULL,Forest,Water,Non_Wetland,Wetland
1699,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1700,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1701,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1702,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1703,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1704,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1705,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1706,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1707,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1708,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1709,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water
1710,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1711,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1712,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1713,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1714,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1715,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1716,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1717,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1718,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1719,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1720,Bareland,Wetland,Grassland,Water,Non_Wetland,Water
1721,Bareland,Wetland,Wetland,NULL,NULL,Wetland
1722,Bareland,Wetland,Wetland,NULL,NULL,Lichens_and_Mosses
1723,Bareland,Wetland,Wetland,NULL,NULL,Bareland
1724,Bareland,Wetland,Wetland,NULL,NULL,Water
1725,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1726,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1727,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1728,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
1729,Bareland,Wetland,Wetland,NULL,Wetland,Water
1730,Bareland,Wetland,Wetland,Non_Water,NULL,Wetland
1731,Bareland,Wetland,Wetland,Non_Water,NULL,Water
1732,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
1733,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1734,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1735,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland
1736,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1737,Bareland,Wetland,Wetland,Water,NULL,Wetland
1738,Bareland,Wetland,Wetland,Water,NULL,Lichens_and_Mosses
1739,Bareland,Wetland,Wetland,Water,NULL,Bareland
1740,Bareland,Wetland,Wetland,Water,NULL,Water
1741,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1742,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1743,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1744,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1745,Bareland,Wetland,Wetland,Water,Wetland,Water
1746,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1747,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1748,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1749,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1750,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1751,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1752,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1753,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1754,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1755,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1756,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1757,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1758,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1759,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1760,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1761,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1762,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1763,Bareland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1764,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1765,Bareland,Wetland,Water,NULL,NULL,Water
1766,Bareland,Wetland,Water,NULL,Water,Wetland
1767,Bareland,Wetland,Water,NULL,Water,Water
1768,Bareland,Wetland,Water,Non_Water,NULL,Water
1769,Bareland,Wetland,Water,Non_Water,Water,Wetland
1770,Bareland,Wetland,Water,Non_Water,Water,Water
1771,Bareland,Wetland,Water,Water,NULL,Wetland
1772,Bareland,Wetland,Water,Water,NULL,Water
1773,Bareland,Wetland,Water,Water,Water,Wetland
1774,Bareland,Wetland,Water,Water,Water,Water
1775,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
1776,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1777,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1778,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1779,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1780,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1781,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1782,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1783,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1784,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland
1785,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1786,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1787,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1788,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland
1789,Bareland,Bareland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1790,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1791,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1792,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1793,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water
1794,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland
1795,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1796,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1797,Bareland,Bareland,Wetland,NULL,NULL,Grassland
1798,Bareland,Bareland,Wetland,NULL,NULL,Wetland
1799,Bareland,Bareland,Wetland,NULL,NULL,Lichens_and_Mosses
1800,Bareland,Bareland,Wetland,NULL,NULL,Bareland
1801,Bareland,Bareland,Wetland,NULL,NULL,Water
1802,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1803,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1804,Bareland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
1805,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1806,Bareland,Bareland,Wetland,NULL,Wetland,Water
1807,Bareland,Bareland,Wetland,NULL,Wetland,Forest
1808,Bareland,Bareland,Wetland,Non_Water,NULL,Lichens_and_Mosses
1809,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland
1810,Bareland,Bareland,Wetland,Non_Water,NULL,Water
1811,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1812,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
1813,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1814,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1815,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1816,Bareland,Bareland,Wetland,Water,NULL,Wetland
1817,Bareland,Bareland,Wetland,Water,NULL,Lichens_and_Mosses
1818,Bareland,Bareland,Wetland,Water,NULL,Bareland
1819,Bareland,Bareland,Wetland,Water,NULL,Water
1820,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1821,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1822,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1823,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1824,Bareland,Bareland,Wetland,Water,Wetland,Water
1825,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1826,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1827,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1828,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1829,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1830,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1831,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1832,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1833,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1834,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1835,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1836,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1837,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1838,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1839,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1840,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1841,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1842,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1843,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1844,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1845,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
1846,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1847,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1848,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1849,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1850,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1851,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1852,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1853,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1854,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland
1855,Bareland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1856,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1857,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1858,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1859,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1860,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1861,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1862,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1863,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1864,Bareland,Bareland,Water,NULL,NULL,Bareland
1865,Bareland,Bareland,Water,NULL,NULL,Water
1866,Bareland,Bareland,Water,NULL,Water,Bareland
1867,Bareland,Bareland,Water,NULL,Water,Water
1868,Bareland,Bareland,Water,Non_Water,NULL,Grassland
1869,Bareland,Bareland,Water,Non_Water,NULL,Bareland
1870,Bareland,Bareland,Water,Non_Water,NULL,Water
1871,Bareland,Bareland,Water,Non_Water,Water,Wetland
1872,Bareland,Bareland,Water,Non_Water,Water,Bareland
1873,Bareland,Bareland,Water,Non_Water,Water,Water
1874,Bareland,Bareland,Water,Water,NULL,Wetland
1875,Bareland,Bareland,Water,Water,NULL,Bareland
1876,Bareland,Bareland,Water,Water,NULL,Water
1877,Bareland,Bareland,Water,Water,Water,Bareland
1878,Bareland,Bareland,Water,Water,Water,Water
1879,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1880,Bareland,Bareland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1881,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1882,Bareland,Bareland,Forest,Water,Non_Wetland,Grassland
1883,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1884,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1885,Bareland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1886,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1887,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1888,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1889,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1890,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1891,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1892,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1893,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1894,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1895,Bareland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1896,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1897,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1898,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1899,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1900,Bareland,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1901,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1902,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1903,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1904,Bareland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1905,Bareland,Water,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1906,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1907,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1908,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
1909,Bareland,Water,Grassland,Water,Non_Wetland,Water
1910,Bareland,Water,Wetland,NULL,NULL,Grassland
1911,Bareland,Water,Wetland,NULL,NULL,Wetland
1912,Bareland,Water,Wetland,NULL,NULL,Lichens_and_Mosses
1913,Bareland,Water,Wetland,NULL,NULL,Bareland
1914,Bareland,Water,Wetland,NULL,NULL,Water
1915,Bareland,Water,Wetland,NULL,Wetland,Grassland
1916,Bareland,Water,Wetland,NULL,Wetland,Wetland
1917,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1918,Bareland,Water,Wetland,NULL,Wetland,Bareland
1919,Bareland,Water,Wetland,NULL,Wetland,Water
1920,Bareland,Water,Wetland,NULL,Wetland,Forest
1921,Bareland,Water,Wetland,Non_Water,NULL,Grassland
1922,Bareland,Water,Wetland,Non_Water,NULL,Wetland
1923,Bareland,Water,Wetland,Non_Water,NULL,Lichens_and_Mosses
1924,Bareland,Water,Wetland,Non_Water,NULL,Bareland
1925,Bareland,Water,Wetland,Non_Water,NULL,Water
1926,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1927,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1928,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1929,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1930,Bareland,Water,Wetland,Non_Water,Wetland,Water
1931,Bareland,Water,Wetland,Water,NULL,Grassland
1932,Bareland,Water,Wetland,Water,NULL,Wetland
1933,Bareland,Water,Wetland,Water,NULL,Lichens_and_Mosses
1934,Bareland,Water,Wetland,Water,NULL,Bareland
1935,Bareland,Water,Wetland,Water,NULL,Water
1936,Bareland,Water,Wetland,Water,Wetland,Grassland
1937,Bareland,Water,Wetland,Water,Wetland,Wetland
1938,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1939,Bareland,Water,Wetland,Water,Wetland,Bareland
1940,Bareland,Water,Wetland,Water,Wetland,Water
1941,Bareland,Water,Wetland,Water,Wetland,Forest
1942,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1943,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1944,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1945,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1946,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1947,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1948,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1949,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1950,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1951,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1952,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1953,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1954,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1955,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1956,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1957,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1958,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1959,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1960,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1961,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1962,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1963,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1964,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1965,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1966,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1967,Bareland,Water,Bareland,Water,Non_Wetland,Water
1968,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1969,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1970,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1971,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1972,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
