Value,SIBERIA_2024_ESA_CALU_2024_42WWB_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWB_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWB_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWB_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWB_M_R,SIBERIA_2024_WorldCover_2021_42WWB_M_R
1944,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1945,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1946,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1947,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1948,Bareland,Bareland,Water,NULL,Water,Wetland
1949,Bareland,Bareland,Water,NULL,Water,Lichens_and_Mosses
1950,Bareland,Bareland,Water,NULL,Water,Bareland
1951,Bareland,Bareland,Water,Non_Water,Water,Lichens_and_Mosses
1952,Bareland,Bareland,Water,Non_Water,Water,Bareland
1953,Bareland,Bareland,Water,Non_Water,Water,Water
1954,Bareland,Bareland,Water,Water,Water,Lichens_and_Mosses
1955,Bareland,Bareland,Water,Water,Water,Bareland
1956,Bareland,Bareland,Water,Water,Water,Water
1957,Bareland,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1958,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1959,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1960,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1961,Bareland,Water,NULL,NULL,Non_Wetland,Water
1962,Bareland,Water,NULL,Non_Water,Non_Wetland,Water
1963,Bareland,Water,NULL,Water,Non_Wetland,Water
1964,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1965,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1966,Bareland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1967,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1968,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1969,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1970,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1971,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1972,Bareland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1973,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1974,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1975,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1976,Bareland,Water,Wetland,NULL,NULL,Wetland
1977,Bareland,Water,Wetland,NULL,Wetland,Grassland
1978,Bareland,Water,Wetland,NULL,Wetland,Wetland
1979,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1980,Bareland,Water,Wetland,NULL,Wetland,Bareland
1981,Bareland,Water,Wetland,NULL,Wetland,Water
1982,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1983,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1984,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1985,Bareland,Water,Wetland,Non_Water,Wetland,Water
1986,Bareland,Water,Wetland,Water,NULL,Wetland
1987,Bareland,Water,Wetland,Water,NULL,Water
1988,Bareland,Water,Wetland,Water,Wetland,Grassland
1989,Bareland,Water,Wetland,Water,Wetland,Wetland
1990,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1991,Bareland,Water,Wetland,Water,Wetland,Bareland
1992,Bareland,Water,Wetland,Water,Wetland,Water
1993,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1994,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1995,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1996,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1997,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1998,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1999,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2000,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2001,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2002,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2003,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2004,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2005,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2006,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2007,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
2008,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2009,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2010,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2011,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
2012,Bareland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2013,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
2014,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
2015,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2016,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
2017,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2018,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2019,Bareland,Water,Bareland,Water,Non_Wetland,Water
2020,Bareland,Water,Built-up,NULL,Non_Wetland,Water
2021,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
2022,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2023,Bareland,Water,Built-up,Water,Non_Wetland,Water
2024,Bareland,Water,Water,NULL,NULL,Wetland
2025,Bareland,Water,Water,NULL,Water,Grassland
2026,Bareland,Water,Water,NULL,Water,Wetland
2027,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
2028,Bareland,Water,Water,NULL,Water,Water
2029,Bareland,Water,Water,Non_Water,NULL,Water
2030,Bareland,Water,Water,Non_Water,Water,Grassland
2031,Bareland,Water,Water,Non_Water,Water,Wetland
2032,Bareland,Water,Water,Non_Water,Water,Lichens_and_Mosses
2033,Bareland,Water,Water,Non_Water,Water,Bareland
2034,Bareland,Water,Water,Non_Water,Water,Water
2035,Bareland,Water,Water,Water,NULL,Wetland
2036,Bareland,Water,Water,Water,NULL,Water
2037,Bareland,Water,Water,Water,Water,Grassland
2038,Bareland,Water,Water,Water,Water,Wetland
2039,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
2040,Bareland,Water,Water,Water,Water,Bareland
2041,Bareland,Water,Water,Water,Water,Water
2042,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
2043,Bareland,Water,Forest,NULL,Non_Wetland,Wetland
2044,Bareland,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2045,Bareland,Water,Forest,NULL,Non_Wetland,Water
2046,Bareland,Water,Forest,Non_Water,Non_Wetland,Wetland
2047,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
2048,Bareland,Water,Forest,Water,Non_Wetland,Wetland
2049,Bareland,Water,Forest,Water,Non_Wetland,Bareland
2050,Bareland,Water,Forest,Water,Non_Wetland,Water
2051,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2052,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2053,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2054,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
2055,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
2056,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
2057,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
2058,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2059,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2060,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
2061,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2062,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
2063,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2064,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2065,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2066,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2067,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2068,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2069,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2070,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2071,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
2072,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2073,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2074,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2075,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2076,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2077,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2078,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
2079,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2080,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2081,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2082,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2083,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2084,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
2085,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2086,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
2087,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
2088,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
2089,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2090,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
2091,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2092,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
2093,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Wetland
2094,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2095,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
2096,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
2097,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Water
2098,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
2099,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
2100,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
2101,Bareland,Permanent_ice_and_snow,Water,Water,Water,Grassland
2102,Bareland,Permanent_ice_and_snow,Water,Water,Water,Wetland
2103,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2104,Bareland,Permanent_ice_and_snow,Water,Water,Water,Water
2105,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2106,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2107,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2108,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2109,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
2110,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
2111,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
2112,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2113,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2114,Bareland,Forest,Bareland,Water,Non_Wetland,Wetland
2115,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
2116,Bareland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2117,Bareland,Forest,Forest,Water,Non_Wetland,Wetland
2118,Water,NULL,Wetland,Water,Wetland,Water
2119,Water,NULL,Water,NULL,Water,Water
2120,Water,NULL,Water,Water,Water,Lichens_and_Mosses
2121,Water,NULL,Water,Water,Water,Water
2122,Water,Wetland,NULL,NULL,Non_Wetland,Water
2123,Water,Wetland,NULL,Non_Water,Non_Wetland,Water
2124,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2125,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2126,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2127,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2128,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2129,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2130,Water,Wetland,Wetland,NULL,Wetland,Wetland
2131,Water,Wetland,Wetland,NULL,Wetland,Water
2132,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2133,Water,Wetland,Wetland,Non_Water,Wetland,Water
2134,Water,Wetland,Wetland,Water,NULL,Water
2135,Water,Wetland,Wetland,Water,Wetland,Grassland
2136,Water,Wetland,Wetland,Water,Wetland,Wetland
2137,Water,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
2138,Water,Wetland,Wetland,Water,Wetland,Bareland
2139,Water,Wetland,Wetland,Water,Wetland,Water
2140,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2141,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2142,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2143,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2144,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2145,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2146,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2147,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2148,Water,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2149,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2150,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2151,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
2152,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2153,Water,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2154,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2155,Water,Wetland,Bareland,Water,Non_Wetland,Water
2156,Water,Wetland,Built-up,Water,Non_Wetland,Water
2157,Water,Wetland,Water,NULL,Water,Grassland
2158,Water,Wetland,Water,NULL,Water,Wetland
2159,Water,Wetland,Water,NULL,Water,Lichens_and_Mosses
2160,Water,Wetland,Water,NULL,Water,Water
2161,Water,Wetland,Water,Non_Water,Water,Grassland
2162,Water,Wetland,Water,Non_Water,Water,Wetland
2163,Water,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
2164,Water,Wetland,Water,Non_Water,Water,Water
2165,Water,Wetland,Water,Water,NULL,Water
2166,Water,Wetland,Water,Water,Water,Grassland
2167,Water,Wetland,Water,Water,Water,Wetland
2168,Water,Wetland,Water,Water,Water,Lichens_and_Mosses
2169,Water,Wetland,Water,Water,Water,Bareland
2170,Water,Wetland,Water,Water,Water,Water
2171,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2172,Water,Wetland,Forest,NULL,Non_Wetland,Water
2173,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
2174,Water,Wetland,Forest,Water,Non_Wetland,Grassland
2175,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2176,Water,Wetland,Forest,Water,Non_Wetland,Water
2177,Water,Bareland,Water,Water,Water,Water
2178,Water,Water,NULL,Non_Water,Non_Wetland,Water
2179,Water,Water,NULL,Water,Non_Wetland,Water
2180,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2181,Water,Water,Shrubland,NULL,Non_Wetland,Water
2182,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2183,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2184,Water,Water,Shrubland,Water,Non_Wetland,Water
2185,Water,Water,Wetland,NULL,Wetland,Wetland
2186,Water,Water,Wetland,NULL,Wetland,Water
2187,Water,Water,Wetland,Non_Water,Wetland,Grassland
2188,Water,Water,Wetland,Non_Water,Wetland,Water
2189,Water,Water,Wetland,Water,NULL,Water
2190,Water,Water,Wetland,Water,Wetland,Grassland
2191,Water,Water,Wetland,Water,Wetland,Wetland
2192,Water,Water,Wetland,Water,Wetland,Lichens_and_Mosses
2193,Water,Water,Wetland,Water,Wetland,Bareland
2194,Water,Water,Wetland,Water,Wetland,Water
2195,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2196,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2197,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2198,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2199,Water,Water,Bareland,NULL,Non_Wetland,Water
2200,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2201,Water,Water,Bareland,Water,Non_Wetland,Bareland
2202,Water,Water,Bareland,Water,Non_Wetland,Water
2203,Water,Water,Water,NULL,NULL,Wetland
2204,Water,Water,Water,NULL,NULL,Water
2205,Water,Water,Water,NULL,Water,Grassland
2206,Water,Water,Water,NULL,Water,Wetland
2207,Water,Water,Water,NULL,Water,Lichens_and_Mosses
2208,Water,Water,Water,NULL,Water,Water
2209,Water,Water,Water,Non_Water,NULL,Water
2210,Water,Water,Water,Non_Water,Water,Grassland
2211,Water,Water,Water,Non_Water,Water,Wetland
2212,Water,Water,Water,Non_Water,Water,Lichens_and_Mosses
2213,Water,Water,Water,Non_Water,Water,Water
2214,Water,Water,Water,Water,NULL,Wetland
2215,Water,Water,Water,Water,NULL,Water
2216,Water,Water,Water,Water,Water,Grassland
2217,Water,Water,Water,Water,Water,Wetland
2218,Water,Water,Water,Water,Water,Lichens_and_Mosses
2219,Water,Water,Water,Water,Water,Bareland
2220,Water,Water,Water,Water,Water,Water
2221,Water,Water,Forest,NULL,Non_Wetland,Grassland
2222,Water,Water,Forest,NULL,Non_Wetland,Wetland
2223,Water,Water,Forest,NULL,Non_Wetland,Water
2224,Water,Water,Forest,Non_Water,Non_Wetland,Water
2225,Water,Water,Forest,Water,Non_Wetland,Water
2226,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
2227,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2228,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
2229,Water,Permanent_ice_and_snow,Water,NULL,Water,Water
2230,Water,Permanent_ice_and_snow,Water,Non_Water,Water,Water
2231,Water,Permanent_ice_and_snow,Water,Water,Water,Water
2232,Permanent_ice_and_snow,Wetland,Bareland,NULL,Non_Wetland,Water
2233,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water
2234,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
2235,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2236,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2237,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2238,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2239,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2240,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2241,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2242,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2243,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2244,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2245,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2246,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2247,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2248,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2249,Forest,NULL,Wetland,NULL,Wetland,Grassland
2250,Forest,NULL,Wetland,NULL,Wetland,Wetland
2251,Forest,NULL,Wetland,NULL,Wetland,Water
2252,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2253,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2254,Forest,NULL,Wetland,Water,Wetland,Wetland
2255,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2256,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2257,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2258,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2259,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2260,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2261,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2262,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2263,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2264,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2265,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2266,Forest,NULL,Water,NULL,Water,Grassland
2267,Forest,NULL,Water,NULL,Water,Wetland
2268,Forest,NULL,Water,NULL,Water,Water
2269,Forest,NULL,Water,Non_Water,Water,Wetland
2270,Forest,NULL,Water,Water,Water,Grassland
2271,Forest,NULL,Water,Water,Water,Wetland
2272,Forest,NULL,Water,Water,Water,Forest
2273,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2274,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2275,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2276,Forest,NULL,Forest,NULL,Non_Wetland,Water
2277,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2278,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2279,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2280,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2281,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2282,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2283,Forest,Wetland,NULL,NULL,Non_Wetland,Water
2284,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2285,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2286,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water
2287,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
2288,Forest,Wetland,NULL,Water,Non_Wetland,Water
2289,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2290,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2291,Forest,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2292,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2293,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2294,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2295,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2296,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2297,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2298,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2299,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2300,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2301,Forest,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2302,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
2303,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
2304,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2305,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2306,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
2307,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water
2308,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2309,Forest,Wetland,Wetland,NULL,NULL,Wetland
2310,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2311,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2312,Forest,Wetland,Wetland,NULL,Wetland,Bareland
2313,Forest,Wetland,Wetland,NULL,Wetland,Water
2314,Forest,Wetland,Wetland,NULL,Wetland,Forest
2315,Forest,Wetland,Wetland,Non_Water,NULL,Wetland
2316,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2317,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2318,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland
2319,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2320,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2321,Forest,Wetland,Wetland,Water,NULL,Wetland
2322,Forest,Wetland,Wetland,Water,Wetland,Grassland
2323,Forest,Wetland,Wetland,Water,Wetland,Wetland
2324,Forest,Wetland,Wetland,Water,Wetland,Water
2325,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2326,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2327,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2328,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2329,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2330,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2331,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2332,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2333,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2334,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2335,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2336,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2337,Forest,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2338,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
2339,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
2340,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2341,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2342,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2343,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water
2344,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2345,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2346,Forest,Wetland,Built-up,NULL,Non_Wetland,Water
2347,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland
2348,Forest,Wetland,Water,NULL,Water,Grassland
