Value,SIBERIA_2024_ESA_CALU_2024_42WWE_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWE_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWE_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWE_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWE_M_R,SIBERIA_2024_WorldCover_2021_42WWE_M_R
1533,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
1534,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1535,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1536,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1537,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1538,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1539,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1540,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1541,Bareland,Bareland,Wetland,Water,Wetland,Built-up
1542,Bareland,Bareland,Wetland,Water,Wetland,Water
1543,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1544,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1545,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1546,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1547,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1548,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1549,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1550,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1551,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1552,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1553,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1554,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1555,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1556,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1557,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1558,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1559,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1560,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1561,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
1562,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1563,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1564,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1565,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1566,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1567,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1568,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1569,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1570,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland
1571,Bareland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1572,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1573,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1574,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1575,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1576,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Wetland
1577,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1578,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1579,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
1580,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1581,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland
1582,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1583,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1584,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up
1585,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1586,Bareland,Bareland,Water,NULL,Water,Wetland
1587,Bareland,Bareland,Water,NULL,Water,Lichens_and_Mosses
1588,Bareland,Bareland,Water,NULL,Water,Bareland
1589,Bareland,Bareland,Water,NULL,Water,Water
1590,Bareland,Bareland,Water,Non_Water,Water,Lichens_and_Mosses
1591,Bareland,Bareland,Water,Non_Water,Water,Bareland
1592,Bareland,Bareland,Water,Non_Water,Water,Water
1593,Bareland,Bareland,Water,Water,Water,Wetland
1594,Bareland,Bareland,Water,Water,Water,Lichens_and_Mosses
1595,Bareland,Bareland,Water,Water,Water,Bareland
1596,Bareland,Bareland,Water,Water,Water,Water
1597,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1598,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland
1599,Bareland,Built-up,Grassland,NULL,Non_Wetland,Wetland
1600,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1601,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Wetland
1602,Bareland,Built-up,Wetland,NULL,Wetland,Wetland
1603,Bareland,Built-up,Wetland,NULL,Wetland,Lichens_and_Mosses
1604,Bareland,Built-up,Wetland,NULL,Wetland,Bareland
1605,Bareland,Built-up,Wetland,NULL,Wetland,Built-up
1606,Bareland,Built-up,Wetland,NULL,Wetland,Water
1607,Bareland,Built-up,Wetland,Non_Water,Wetland,Grassland
1608,Bareland,Built-up,Wetland,Non_Water,Wetland,Wetland
1609,Bareland,Built-up,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1610,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland
1611,Bareland,Built-up,Wetland,Non_Water,Wetland,Built-up
1612,Bareland,Built-up,Wetland,Non_Water,Wetland,Water
1613,Bareland,Built-up,Wetland,Non_Water,Wetland,Forest
1614,Bareland,Built-up,Wetland,Water,Wetland,Grassland
1615,Bareland,Built-up,Wetland,Water,Wetland,Wetland
1616,Bareland,Built-up,Wetland,Water,Wetland,Bareland
1617,Bareland,Built-up,Wetland,Water,Wetland,Built-up
1618,Bareland,Built-up,Wetland,Water,Wetland,Water
1619,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1620,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1621,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1622,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1623,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Water
1624,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1625,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1626,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1627,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1628,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Built-up
1629,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1630,Bareland,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1631,Bareland,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Built-up
1632,Bareland,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Water
1633,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1634,Bareland,Built-up,Bareland,NULL,Non_Wetland,Wetland
1635,Bareland,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1636,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1637,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1638,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water
1639,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Wetland
1640,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1641,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Water
1642,Bareland,Built-up,Bareland,Water,Non_Wetland,Wetland
1643,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1644,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up
1645,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1646,Bareland,Built-up,Built-up,NULL,Non_Wetland,Wetland
1647,Bareland,Built-up,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1648,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1649,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1650,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
1651,Bareland,Built-up,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
1652,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1653,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1654,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Wetland
1655,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1656,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1657,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1658,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Water
1659,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Forest
1660,Bareland,Built-up,Built-up,Water,Non_Wetland,Wetland
1661,Bareland,Built-up,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1662,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1663,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
1664,Bareland,Built-up,Built-up,Water,Non_Wetland,Water
1665,Bareland,Built-up,Water,NULL,Water,Bareland
1666,Bareland,Built-up,Water,NULL,Water,Built-up
1667,Bareland,Built-up,Water,NULL,Water,Water
1668,Bareland,Built-up,Water,Non_Water,Water,Wetland
1669,Bareland,Built-up,Water,Non_Water,Water,Bareland
1670,Bareland,Built-up,Water,Non_Water,Water,Built-up
1671,Bareland,Built-up,Water,Water,Water,Wetland
1672,Bareland,Built-up,Water,Water,Water,Bareland
1673,Bareland,Built-up,Water,Water,Water,Built-up
1674,Bareland,Built-up,Water,Water,Water,Water
1675,Bareland,Built-up,Water,Water,Water,Permanent_ice_and_snow
1676,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1677,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1678,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1679,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1680,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1681,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1682,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1683,Bareland,Water,Grassland,Water,Non_Wetland,Water
1684,Bareland,Water,Wetland,NULL,NULL,Water
1685,Bareland,Water,Wetland,NULL,Wetland,Grassland
1686,Bareland,Water,Wetland,NULL,Wetland,Wetland
1687,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1688,Bareland,Water,Wetland,NULL,Wetland,Bareland
1689,Bareland,Water,Wetland,NULL,Wetland,Water
1690,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1691,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1692,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1693,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1694,Bareland,Water,Wetland,Non_Water,Wetland,Water
1695,Bareland,Water,Wetland,Water,NULL,Water
1696,Bareland,Water,Wetland,Water,Wetland,Grassland
1697,Bareland,Water,Wetland,Water,Wetland,Wetland
1698,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1699,Bareland,Water,Wetland,Water,Wetland,Bareland
1700,Bareland,Water,Wetland,Water,Wetland,Water
1701,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1702,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1703,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1704,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1705,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1706,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1707,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1708,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1709,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1710,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1711,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1712,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1713,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1714,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1715,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1716,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1717,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1718,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1719,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1720,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1721,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1722,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1723,Bareland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1724,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1725,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1726,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1727,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1728,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1729,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1730,Bareland,Water,Bareland,Water,Non_Wetland,Water
1731,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1732,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland
1733,Bareland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1734,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1735,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1736,Bareland,Water,Built-up,Non_Water,Non_Wetland,Wetland
1737,Bareland,Water,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1738,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1739,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
1740,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
1741,Bareland,Water,Built-up,Water,Non_Wetland,Wetland
1742,Bareland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1743,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1744,Bareland,Water,Built-up,Water,Non_Wetland,Water
1745,Bareland,Water,Water,NULL,NULL,Water
1746,Bareland,Water,Water,NULL,Water,Grassland
1747,Bareland,Water,Water,NULL,Water,Wetland
1748,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
1749,Bareland,Water,Water,NULL,Water,Bareland
1750,Bareland,Water,Water,NULL,Water,Water
1751,Bareland,Water,Water,Non_Water,NULL,Water
1752,Bareland,Water,Water,Non_Water,Water,Wetland
1753,Bareland,Water,Water,Non_Water,Water,Lichens_and_Mosses
1754,Bareland,Water,Water,Non_Water,Water,Bareland
1755,Bareland,Water,Water,Non_Water,Water,Water
1756,Bareland,Water,Water,Water,NULL,Water
1757,Bareland,Water,Water,Water,Water,Grassland
1758,Bareland,Water,Water,Water,Water,Wetland
1759,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
1760,Bareland,Water,Water,Water,Water,Bareland
1761,Bareland,Water,Water,Water,Water,Water
1762,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1763,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1764,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1765,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1766,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1767,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1768,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1769,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1770,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1771,Bareland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
1772,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1773,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1774,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1775,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
1776,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Built-up
1777,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1778,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
1779,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1780,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1781,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1782,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
1783,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Built-up
1784,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1785,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
1786,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1787,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1788,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1789,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1790,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1791,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1792,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1793,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1794,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1795,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1796,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1797,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1798,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1799,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1800,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Built-up
1801,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1802,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1803,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1804,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1805,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1806,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1807,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1808,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1809,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1810,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1811,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1812,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1813,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1814,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1815,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
1816,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1817,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1818,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1819,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1820,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
1821,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1822,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
1823,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
1824,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1825,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1826,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
1827,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
1828,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Grassland
1829,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Wetland
1830,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1831,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Bareland
1832,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Built-up
1833,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Water
1834,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Wetland
1835,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1836,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
1837,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
1838,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1839,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1840,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
1841,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
1842,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Water
1843,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
1844,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
1845,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1846,Bareland,Permanent_ice_and_snow,Water,Water,Water,Grassland
1847,Bareland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1848,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1849,Bareland,Permanent_ice_and_snow,Water,Water,Water,Bareland
1850,Bareland,Permanent_ice_and_snow,Water,Water,Water,Water
1851,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1852,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
1853,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1854,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1855,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1856,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1857,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1858,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
1859,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1860,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1861,Water,NULL,Wetland,NULL,Wetland,Wetland
1862,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1863,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
1864,Water,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1865,Water,NULL,Water,Water,Water,Water
1866,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1867,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1868,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1869,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1870,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1871,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1872,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1873,Water,Wetland,Wetland,NULL,Wetland,Wetland
1874,Water,Wetland,Wetland,NULL,Wetland,Water
1875,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1876,Water,Wetland,Wetland,Non_Water,Wetland,Water
1877,Water,Wetland,Wetland,Water,Wetland,Grassland
1878,Water,Wetland,Wetland,Water,Wetland,Wetland
1879,Water,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1880,Water,Wetland,Wetland,Water,Wetland,Bareland
1881,Water,Wetland,Wetland,Water,Wetland,Water
1882,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1883,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1884,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1885,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1886,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1887,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1888,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1889,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1890,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1891,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1892,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
1893,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
1894,Water,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1895,Water,Wetland,Bareland,NULL,Non_Wetland,Water
1896,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1897,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1898,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
1899,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
1900,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
1901,Water,Wetland,Bareland,Water,Non_Wetland,Water
1902,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland
1903,Water,Wetland,Built-up,NULL,Non_Wetland,Water
1904,Water,Wetland,Built-up,Water,Non_Wetland,Water
