Value,SIBERIA_2024_ESA_CALU_2024_44WPE_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,SIBERIA_2024_WorldCover_2021_44WPE_M_R
1560,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1561,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1562,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1563,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1564,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
1565,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1566,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
1567,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
1568,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1569,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1570,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1571,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1572,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1573,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1574,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1575,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1576,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1577,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1578,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1579,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1580,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1581,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1582,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1583,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1584,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1585,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1586,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1587,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1588,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1589,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1590,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1591,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1592,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1593,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1594,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1595,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1596,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1597,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1598,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1599,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Water
1600,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1601,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1602,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1603,Bareland,Forest,Shrubland,Water,Non_Wetland,Wetland
1604,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1605,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
1606,Bareland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1607,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1608,Bareland,Forest,Bareland,Water,Non_Wetland,Wetland
1609,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1610,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1611,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1612,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1613,Water,Wetland,Wetland,NULL,Wetland,Water
1614,Water,Wetland,Wetland,Non_Water,Wetland,Water
1615,Water,Wetland,Wetland,Water,Wetland,Water
1616,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1617,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1618,Water,Wetland,Water,NULL,Water,Water
1619,Water,Wetland,Water,Non_Water,Water,Water
1620,Water,Wetland,Water,Water,Water,Lichens_and_Mosses
1621,Water,Wetland,Water,Water,Water,Water
1622,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1623,Water,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1624,Water,Water,Shrubland,NULL,Non_Wetland,Water
1625,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1626,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1627,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1628,Water,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1629,Water,Water,Shrubland,Water,Non_Wetland,Water
1630,Water,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1631,Water,Water,Grassland,NULL,Non_Wetland,Water
1632,Water,Water,Grassland,Water,Non_Wetland,Grassland
1633,Water,Water,Wetland,NULL,Wetland,Water
1634,Water,Water,Wetland,Non_Water,Wetland,Water
1635,Water,Water,Wetland,Water,Wetland,Wetland
1636,Water,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1637,Water,Water,Wetland,Water,Wetland,Water
1638,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1639,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1640,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1641,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1642,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1643,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1644,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1645,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1646,Water,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1647,Water,Water,Bareland,NULL,Non_Wetland,Water
1648,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1649,Water,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1650,Water,Water,Bareland,Water,Non_Wetland,Water
1651,Water,Water,Water,NULL,Water,Lichens_and_Mosses
1652,Water,Water,Water,NULL,Water,Water
1653,Water,Water,Water,Non_Water,Water,Water
1654,Water,Water,Water,Water,Water,Grassland
1655,Water,Water,Water,Water,Water,Wetland
1656,Water,Water,Water,Water,Water,Lichens_and_Mosses
1657,Water,Water,Water,Water,Water,Water
1658,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1659,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1660,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1661,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1662,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1663,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1664,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1665,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1666,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1667,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1668,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1669,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
1670,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1671,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1672,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1673,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1674,Forest,NULL,Grassland,NULL,Non_Wetland,Water
1675,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1676,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1677,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
1678,Forest,NULL,Wetland,Water,Wetland,Water
1679,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1680,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1681,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1682,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1683,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
1684,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1685,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1686,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1687,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1688,Forest,NULL,Water,NULL,Water,Wetland
1689,Forest,NULL,Water,NULL,Water,Water
1690,Forest,NULL,Water,Non_Water,Water,Wetland
1691,Forest,NULL,Water,Water,Water,Water
1692,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1693,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1694,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1695,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
1696,Forest,NULL,Forest,Water,Non_Wetland,Wetland
1697,Forest,NULL,Forest,Water,Non_Wetland,Water
1698,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1699,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1700,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
1701,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1702,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1703,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1704,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
1705,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
1706,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
1707,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
1708,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1709,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
1710,Forest,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1711,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
1712,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
1713,Forest,Wetland,Wetland,NULL,Wetland,Water
1714,Forest,Wetland,Wetland,NULL,Wetland,Forest
1715,Forest,Wetland,Wetland,Water,Wetland,Wetland
1716,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1717,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
1718,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
1719,Forest,Wetland,Water,NULL,Water,Grassland
1720,Forest,Wetland,Water,NULL,Water,Wetland
1721,Forest,Wetland,Water,NULL,Water,Water
1722,Forest,Wetland,Water,NULL,Water,Forest
1723,Forest,Wetland,Water,Water,Water,Wetland
1724,Forest,Wetland,Water,Water,Water,Water
1725,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1726,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1727,Forest,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1728,Forest,Water,Shrubland,NULL,Non_Wetland,Water
1729,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
1730,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
1731,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
1732,Forest,Water,Shrubland,Water,Non_Wetland,Water
1733,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
1734,Forest,Water,Grassland,NULL,Non_Wetland,Water
1735,Forest,Water,Wetland,NULL,Wetland,Wetland
1736,Forest,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1737,Forest,Water,Wetland,NULL,Wetland,Water
1738,Forest,Water,Wetland,Non_Water,Wetland,Wetland
1739,Forest,Water,Wetland,Water,Wetland,Water
1740,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1741,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
1742,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
1743,Forest,Water,Water,NULL,Water,Wetland
1744,Forest,Water,Water,NULL,Water,Water
1745,Forest,Water,Water,Non_Water,Water,Water
1746,Forest,Water,Water,Water,Water,Grassland
1747,Forest,Water,Water,Water,Water,Wetland
1748,Forest,Water,Water,Water,Water,Water
1749,Forest,Water,Forest,NULL,Non_Wetland,Wetland
1750,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1751,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1752,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1753,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1754,Forest,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1755,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1756,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1757,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1758,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1759,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1760,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
1761,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1762,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1763,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1764,Forest,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1765,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
