Value,SIBERIA_2024_ESA_CALU_2024_43WFP_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WFP_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WFP_M_R,SIBERIA_2024_GSW_Yearly_2021_43WFP_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WFP_M_R,SIBERIA_2024_WorldCover_2021_43WFP_M_R
414,NULL,Bareland,Shrubland,NULL,Non_Wetland,Forest
415,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
416,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
417,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
418,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
419,NULL,Bareland,Shrubland,Water,Non_Wetland,Grassland
420,NULL,Bareland,Shrubland,Water,Non_Wetland,Wetland
421,NULL,Bareland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
422,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland
423,NULL,Bareland,Shrubland,Water,Non_Wetland,Water
424,NULL,Bareland,Shrubland,Water,Non_Wetland,Forest
425,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland
426,NULL,Bareland,Grassland,NULL,Non_Wetland,Wetland
427,NULL,Bareland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
428,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland
429,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up
430,NULL,Bareland,Grassland,NULL,Non_Wetland,Water
431,NULL,Bareland,Grassland,NULL,Non_Wetland,Forest
432,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
433,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
434,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
435,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
436,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Water
437,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Forest
438,NULL,Bareland,Grassland,Water,Non_Wetland,Grassland
439,NULL,Bareland,Grassland,Water,Non_Wetland,Wetland
440,NULL,Bareland,Grassland,Water,Non_Wetland,Lichens_and_Mosses
441,NULL,Bareland,Grassland,Water,Non_Wetland,Bareland
442,NULL,Bareland,Grassland,Water,Non_Wetland,Water
443,NULL,Bareland,Wetland,NULL,Wetland,Grassland
444,NULL,Bareland,Wetland,NULL,Wetland,Wetland
445,NULL,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
446,NULL,Bareland,Wetland,NULL,Wetland,Bareland
447,NULL,Bareland,Wetland,NULL,Wetland,Built-up
448,NULL,Bareland,Wetland,NULL,Wetland,Water
449,NULL,Bareland,Wetland,NULL,Wetland,Forest
450,NULL,Bareland,Wetland,Non_Water,Wetland,Grassland
451,NULL,Bareland,Wetland,Non_Water,Wetland,Wetland
452,NULL,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
453,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland
454,NULL,Bareland,Wetland,Non_Water,Wetland,Built-up
455,NULL,Bareland,Wetland,Non_Water,Wetland,Water
456,NULL,Bareland,Wetland,Non_Water,Wetland,Forest
457,NULL,Bareland,Wetland,Water,Wetland,Grassland
458,NULL,Bareland,Wetland,Water,Wetland,Wetland
459,NULL,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
460,NULL,Bareland,Wetland,Water,Wetland,Bareland
461,NULL,Bareland,Wetland,Water,Wetland,Built-up
462,NULL,Bareland,Wetland,Water,Wetland,Water
463,NULL,Bareland,Wetland,Water,Wetland,Forest
464,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
465,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
466,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
467,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
468,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
469,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
470,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
471,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
472,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
473,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
474,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
475,NULL,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
476,NULL,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
477,NULL,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
478,NULL,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
479,NULL,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
480,NULL,Bareland,Bareland,NULL,Non_Wetland,Grassland
481,NULL,Bareland,Bareland,NULL,Non_Wetland,Wetland
482,NULL,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
483,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland
484,NULL,Bareland,Bareland,NULL,Non_Wetland,Built-up
485,NULL,Bareland,Bareland,NULL,Non_Wetland,Water
486,NULL,Bareland,Bareland,NULL,Non_Wetland,Forest
487,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
488,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
489,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
490,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
491,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Built-up
492,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Water
493,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Forest
494,NULL,Bareland,Bareland,Water,Non_Wetland,Grassland
495,NULL,Bareland,Bareland,Water,Non_Wetland,Wetland
496,NULL,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
497,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland
498,NULL,Bareland,Bareland,Water,Non_Wetland,Built-up
499,NULL,Bareland,Bareland,Water,Non_Wetland,Water
500,NULL,Bareland,Bareland,Water,Non_Wetland,Forest
501,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland
502,NULL,Bareland,Built-up,NULL,Non_Wetland,Wetland
503,NULL,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
504,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland
505,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up
506,NULL,Bareland,Built-up,NULL,Non_Wetland,Water
507,NULL,Bareland,Built-up,NULL,Non_Wetland,Forest
508,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
509,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
510,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
511,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
512,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Forest
513,NULL,Bareland,Built-up,Water,Non_Wetland,Grassland
514,NULL,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
515,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland
516,NULL,Bareland,Built-up,Water,Non_Wetland,Built-up
517,NULL,Bareland,Built-up,Water,Non_Wetland,Water
518,NULL,Bareland,Built-up,Water,Non_Wetland,Forest
519,NULL,Bareland,Water,NULL,Water,Grassland
520,NULL,Bareland,Water,NULL,Water,Wetland
521,NULL,Bareland,Water,NULL,Water,Lichens_and_Mosses
522,NULL,Bareland,Water,NULL,Water,Bareland
523,NULL,Bareland,Water,NULL,Water,Water
524,NULL,Bareland,Water,NULL,Water,Forest
525,NULL,Bareland,Water,Non_Water,Water,Grassland
526,NULL,Bareland,Water,Non_Water,Water,Wetland
527,NULL,Bareland,Water,Non_Water,Water,Lichens_and_Mosses
528,NULL,Bareland,Water,Non_Water,Water,Bareland
529,NULL,Bareland,Water,Non_Water,Water,Water
530,NULL,Bareland,Water,Non_Water,Water,Forest
531,NULL,Bareland,Water,Water,Water,Grassland
532,NULL,Bareland,Water,Water,Water,Wetland
533,NULL,Bareland,Water,Water,Water,Lichens_and_Mosses
534,NULL,Bareland,Water,Water,Water,Bareland
535,NULL,Bareland,Water,Water,Water,Built-up
536,NULL,Bareland,Water,Water,Water,Water
537,NULL,Bareland,Water,Water,Water,Forest
538,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland
539,NULL,Bareland,Forest,NULL,Non_Wetland,Wetland
540,NULL,Bareland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
541,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland
542,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up
543,NULL,Bareland,Forest,NULL,Non_Wetland,Water
544,NULL,Bareland,Forest,NULL,Non_Wetland,Forest
545,NULL,Bareland,Forest,Non_Water,Non_Wetland,Grassland
546,NULL,Bareland,Forest,Non_Water,Non_Wetland,Wetland
547,NULL,Bareland,Forest,Non_Water,Non_Wetland,Bareland
548,NULL,Bareland,Forest,Non_Water,Non_Wetland,Water
549,NULL,Bareland,Forest,Non_Water,Non_Wetland,Forest
550,NULL,Bareland,Forest,Water,Non_Wetland,Grassland
551,NULL,Bareland,Forest,Water,Non_Wetland,Wetland
552,NULL,Bareland,Forest,Water,Non_Wetland,Lichens_and_Mosses
553,NULL,Bareland,Forest,Water,Non_Wetland,Bareland
554,NULL,Bareland,Forest,Water,Non_Wetland,Water
555,NULL,Bareland,Forest,Water,Non_Wetland,Forest
556,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland
557,NULL,Built-up,NULL,NULL,Non_Wetland,Forest
558,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland
559,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland
560,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland
561,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up
562,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest
563,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
564,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
565,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland
566,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland
567,NULL,Built-up,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
568,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland
569,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up
570,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest
571,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
572,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland
573,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
574,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Water
575,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Forest
576,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland
577,NULL,Built-up,Grassland,Water,Non_Wetland,Forest
578,NULL,Built-up,Wetland,NULL,Wetland,Grassland
579,NULL,Built-up,Wetland,NULL,Wetland,Wetland
580,NULL,Built-up,Wetland,NULL,Wetland,Lichens_and_Mosses
581,NULL,Built-up,Wetland,NULL,Wetland,Bareland
582,NULL,Built-up,Wetland,NULL,Wetland,Built-up
583,NULL,Built-up,Wetland,NULL,Wetland,Water
584,NULL,Built-up,Wetland,NULL,Wetland,Forest
585,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland
586,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland
587,NULL,Built-up,Wetland,Non_Water,Wetland,Lichens_and_Mosses
588,NULL,Built-up,Wetland,Non_Water,Wetland,Bareland
589,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up
590,NULL,Built-up,Wetland,Non_Water,Wetland,Water
591,NULL,Built-up,Wetland,Non_Water,Wetland,Forest
592,NULL,Built-up,Wetland,Water,Wetland,Grassland
593,NULL,Built-up,Wetland,Water,Wetland,Wetland
594,NULL,Built-up,Wetland,Water,Wetland,Bareland
595,NULL,Built-up,Wetland,Water,Wetland,Built-up
596,NULL,Built-up,Wetland,Water,Wetland,Water
597,NULL,Built-up,Wetland,Water,Wetland,Forest
598,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
599,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
600,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
601,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
602,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
603,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Water
604,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
605,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
606,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
607,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
608,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
609,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
610,NULL,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Wetland
611,NULL,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Bareland
612,NULL,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Water
613,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland
614,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland
615,NULL,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
616,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland
617,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up
618,NULL,Built-up,Bareland,NULL,Non_Wetland,Water
619,NULL,Built-up,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
620,NULL,Built-up,Bareland,NULL,Non_Wetland,Forest
621,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
622,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Wetland
623,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
624,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
625,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
626,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Water
627,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Forest
628,NULL,Built-up,Bareland,Water,Non_Wetland,Grassland
629,NULL,Built-up,Bareland,Water,Non_Wetland,Wetland
630,NULL,Built-up,Bareland,Water,Non_Wetland,Lichens_and_Mosses
631,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland
632,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up
633,NULL,Built-up,Bareland,Water,Non_Wetland,Water
634,NULL,Built-up,Bareland,Water,Non_Wetland,Forest
635,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland
636,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland
637,NULL,Built-up,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
638,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland
639,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up
640,NULL,Built-up,Built-up,NULL,Non_Wetland,Water
641,NULL,Built-up,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
642,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest
643,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
644,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
645,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
646,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
647,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water
648,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Forest
649,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland
650,NULL,Built-up,Built-up,Water,Non_Wetland,Wetland
651,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland
652,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up
653,NULL,Built-up,Built-up,Water,Non_Wetland,Water
654,NULL,Built-up,Built-up,Water,Non_Wetland,Forest
655,NULL,Built-up,Water,NULL,Water,Grassland
656,NULL,Built-up,Water,NULL,Water,Wetland
657,NULL,Built-up,Water,NULL,Water,Lichens_and_Mosses
658,NULL,Built-up,Water,NULL,Water,Bareland
659,NULL,Built-up,Water,NULL,Water,Built-up
660,NULL,Built-up,Water,NULL,Water,Water
661,NULL,Built-up,Water,NULL,Water,Forest
662,NULL,Built-up,Water,Non_Water,Water,Grassland
663,NULL,Built-up,Water,Non_Water,Water,Wetland
664,NULL,Built-up,Water,Non_Water,Water,Water
665,NULL,Built-up,Water,Non_Water,Water,Forest
666,NULL,Built-up,Water,Water,Water,Wetland
667,NULL,Built-up,Water,Water,Water,Lichens_and_Mosses
668,NULL,Built-up,Water,Water,Water,Bareland
669,NULL,Built-up,Water,Water,Water,Built-up
670,NULL,Built-up,Water,Water,Water,Water
671,NULL,Built-up,Water,Water,Water,Forest
672,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland
673,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland
674,NULL,Built-up,Forest,NULL,Non_Wetland,Lichens_and_Mosses
675,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland
676,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up
677,NULL,Built-up,Forest,NULL,Non_Wetland,Water
678,NULL,Built-up,Forest,NULL,Non_Wetland,Forest
679,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland
680,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland
681,NULL,Built-up,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
682,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland
683,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water
684,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest
685,NULL,Built-up,Forest,Water,Non_Wetland,Grassland
686,NULL,Built-up,Forest,Water,Non_Wetland,Wetland
687,NULL,Built-up,Forest,Water,Non_Wetland,Water
688,NULL,Built-up,Forest,Water,Non_Wetland,Forest
689,NULL,Water,NULL,NULL,Non_Wetland,Grassland
690,NULL,Water,NULL,NULL,Non_Wetland,Wetland
691,NULL,Water,NULL,NULL,Non_Wetland,Bareland
692,NULL,Water,NULL,NULL,Non_Wetland,Water
693,NULL,Water,NULL,NULL,Non_Wetland,Forest
694,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland
695,NULL,Water,NULL,Non_Water,Non_Wetland,Wetland
696,NULL,Water,NULL,Non_Water,Non_Wetland,Water
697,NULL,Water,NULL,Non_Water,Non_Wetland,Forest
698,NULL,Water,NULL,Water,Non_Wetland,Grassland
699,NULL,Water,NULL,Water,Non_Wetland,Wetland
700,NULL,Water,NULL,Water,Non_Wetland,Water
701,NULL,Water,NULL,Water,Non_Wetland,Forest
702,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland
703,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland
704,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland
705,NULL,Water,Shrubland,NULL,Non_Wetland,Water
706,NULL,Water,Shrubland,NULL,Non_Wetland,Forest
707,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland
708,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland
709,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland
710,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water
711,NULL,Water,Shrubland,Non_Water,Non_Wetland,Forest
712,NULL,Water,Shrubland,Water,Non_Wetland,Grassland
713,NULL,Water,Shrubland,Water,Non_Wetland,Wetland
714,NULL,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
715,NULL,Water,Shrubland,Water,Non_Wetland,Bareland
716,NULL,Water,Shrubland,Water,Non_Wetland,Water
717,NULL,Water,Shrubland,Water,Non_Wetland,Forest
718,NULL,Water,Grassland,NULL,Non_Wetland,Grassland
719,NULL,Water,Grassland,NULL,Non_Wetland,Wetland
720,NULL,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
721,NULL,Water,Grassland,NULL,Non_Wetland,Bareland
722,NULL,Water,Grassland,NULL,Non_Wetland,Built-up
723,NULL,Water,Grassland,NULL,Non_Wetland,Water
724,NULL,Water,Grassland,NULL,Non_Wetland,Forest
725,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland
726,NULL,Water,Grassland,Non_Water,Non_Wetland,Wetland
727,NULL,Water,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
728,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland
729,NULL,Water,Grassland,Non_Water,Non_Wetland,Water
730,NULL,Water,Grassland,Non_Water,Non_Wetland,Forest
731,NULL,Water,Grassland,Water,Non_Wetland,Grassland
732,NULL,Water,Grassland,Water,Non_Wetland,Wetland
733,NULL,Water,Grassland,Water,Non_Wetland,Lichens_and_Mosses
734,NULL,Water,Grassland,Water,Non_Wetland,Bareland
735,NULL,Water,Grassland,Water,Non_Wetland,Water
736,NULL,Water,Grassland,Water,Non_Wetland,Forest
737,NULL,Water,Wetland,NULL,Wetland,Grassland
738,NULL,Water,Wetland,NULL,Wetland,Wetland
739,NULL,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
740,NULL,Water,Wetland,NULL,Wetland,Bareland
741,NULL,Water,Wetland,NULL,Wetland,Built-up
742,NULL,Water,Wetland,NULL,Wetland,Water
743,NULL,Water,Wetland,NULL,Wetland,Forest
744,NULL,Water,Wetland,Non_Water,Wetland,Grassland
745,NULL,Water,Wetland,Non_Water,Wetland,Wetland
746,NULL,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
747,NULL,Water,Wetland,Non_Water,Wetland,Bareland
748,NULL,Water,Wetland,Non_Water,Wetland,Water
749,NULL,Water,Wetland,Non_Water,Wetland,Forest
750,NULL,Water,Wetland,Water,Wetland,Grassland
751,NULL,Water,Wetland,Water,Wetland,Wetland
752,NULL,Water,Wetland,Water,Wetland,Lichens_and_Mosses
753,NULL,Water,Wetland,Water,Wetland,Bareland
754,NULL,Water,Wetland,Water,Wetland,Built-up
755,NULL,Water,Wetland,Water,Wetland,Water
756,NULL,Water,Wetland,Water,Wetland,Forest
757,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
758,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
759,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
760,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
761,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
762,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
763,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
764,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
765,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
766,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
767,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
768,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
769,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
770,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
771,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
772,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
773,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
774,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,Forest
775,NULL,Water,Bareland,NULL,Non_Wetland,Grassland
776,NULL,Water,Bareland,NULL,Non_Wetland,Wetland
777,NULL,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
778,NULL,Water,Bareland,NULL,Non_Wetland,Bareland
779,NULL,Water,Bareland,NULL,Non_Wetland,Built-up
780,NULL,Water,Bareland,NULL,Non_Wetland,Water
781,NULL,Water,Bareland,NULL,Non_Wetland,Forest
782,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland
783,NULL,Water,Bareland,Non_Water,Non_Wetland,Wetland
784,NULL,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
785,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland
786,NULL,Water,Bareland,Non_Water,Non_Wetland,Water
787,NULL,Water,Bareland,Non_Water,Non_Wetland,Forest
788,NULL,Water,Bareland,Water,Non_Wetland,Grassland
789,NULL,Water,Bareland,Water,Non_Wetland,Wetland
790,NULL,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
791,NULL,Water,Bareland,Water,Non_Wetland,Bareland
792,NULL,Water,Bareland,Water,Non_Wetland,Water
793,NULL,Water,Bareland,Water,Non_Wetland,Forest
794,NULL,Water,Built-up,NULL,Non_Wetland,Grassland
795,NULL,Water,Built-up,NULL,Non_Wetland,Wetland
796,NULL,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
797,NULL,Water,Built-up,NULL,Non_Wetland,Bareland
798,NULL,Water,Built-up,NULL,Non_Wetland,Built-up
799,NULL,Water,Built-up,NULL,Non_Wetland,Water
800,NULL,Water,Built-up,NULL,Non_Wetland,Forest
801,NULL,Water,Built-up,Non_Water,Non_Wetland,Grassland
802,NULL,Water,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
803,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland
804,NULL,Water,Built-up,Non_Water,Non_Wetland,Water
805,NULL,Water,Built-up,Water,Non_Wetland,Grassland
806,NULL,Water,Built-up,Water,Non_Wetland,Wetland
807,NULL,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
808,NULL,Water,Built-up,Water,Non_Wetland,Bareland
809,NULL,Water,Built-up,Water,Non_Wetland,Water
810,NULL,Water,Built-up,Water,Non_Wetland,Forest
811,NULL,Water,Water,NULL,Water,Grassland
812,NULL,Water,Water,NULL,Water,Wetland
813,NULL,Water,Water,NULL,Water,Lichens_and_Mosses
814,NULL,Water,Water,NULL,Water,Bareland
815,NULL,Water,Water,NULL,Water,Built-up
816,NULL,Water,Water,NULL,Water,Water
817,NULL,Water,Water,NULL,Water,Forest
818,NULL,Water,Water,Non_Water,Water,Grassland
819,NULL,Water,Water,Non_Water,Water,Wetland
820,NULL,Water,Water,Non_Water,Water,Lichens_and_Mosses
821,NULL,Water,Water,Non_Water,Water,Bareland
822,NULL,Water,Water,Non_Water,Water,Water
823,NULL,Water,Water,Non_Water,Water,Forest
824,NULL,Water,Water,Water,Water,Grassland
825,NULL,Water,Water,Water,Water,Wetland
826,NULL,Water,Water,Water,Water,Lichens_and_Mosses
827,NULL,Water,Water,Water,Water,Bareland
828,NULL,Water,Water,Water,Water,Built-up
829,NULL,Water,Water,Water,Water,Water
830,NULL,Water,Water,Water,Water,Forest
831,NULL,Water,Forest,NULL,Non_Wetland,Grassland
832,NULL,Water,Forest,NULL,Non_Wetland,Wetland
833,NULL,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
834,NULL,Water,Forest,NULL,Non_Wetland,Bareland
835,NULL,Water,Forest,NULL,Non_Wetland,Water
836,NULL,Water,Forest,NULL,Non_Wetland,Forest
837,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland
