Value,SIBERIA_2024_ESA_CALU_2024_43WDP_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WDP_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WDP_M_R,SIBERIA_2024_GSW_Yearly_2021_43WDP_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WDP_M_R,SIBERIA_2024_WorldCover_2021_43WDP_M_R
1593,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1594,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Built-up
1595,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1596,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
1597,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1598,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1599,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1600,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
1601,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1602,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Forest
1603,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
1604,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1605,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1606,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Forest
1607,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1608,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1609,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
1610,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Forest
1611,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1612,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1613,Wetland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1614,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
1615,Wetland,Permanent_ice_and_snow,Water,Water,Water,Forest
1616,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1617,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1618,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1619,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1620,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
1621,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
1622,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
1623,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Lichens_and_Mosses
1624,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1625,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland
1626,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
1627,Wetland,Forest,NULL,NULL,Non_Wetland,Forest
1628,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1629,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1630,Wetland,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1631,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water
1632,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
1633,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1634,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1635,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1636,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
1637,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1638,Wetland,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1639,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland
1640,Wetland,Forest,Grassland,NULL,Non_Wetland,Water
1641,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
1642,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1643,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1644,Wetland,Forest,Wetland,NULL,Wetland,Grassland
1645,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1646,Wetland,Forest,Wetland,NULL,Wetland,Lichens_and_Mosses
1647,Wetland,Forest,Wetland,NULL,Wetland,Bareland
1648,Wetland,Forest,Wetland,NULL,Wetland,Water
1649,Wetland,Forest,Wetland,NULL,Wetland,Forest
1650,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland
1651,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1652,Wetland,Forest,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1653,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland
1654,Wetland,Forest,Wetland,Non_Water,Wetland,Water
1655,Wetland,Forest,Wetland,Non_Water,Wetland,Forest
1656,Wetland,Forest,Wetland,Water,Wetland,Grassland
1657,Wetland,Forest,Wetland,Water,Wetland,Wetland
1658,Wetland,Forest,Wetland,Water,Wetland,Water
1659,Wetland,Forest,Wetland,Water,Wetland,Forest
1660,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1661,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1662,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1663,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1664,Wetland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1665,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1666,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1667,Wetland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1668,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland
1669,Wetland,Forest,Bareland,NULL,Non_Wetland,Built-up
1670,Wetland,Forest,Bareland,NULL,Non_Wetland,Water
1671,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
1672,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1673,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1674,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1675,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1676,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water
1677,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Forest
1678,Wetland,Forest,Bareland,Water,Non_Wetland,Grassland
1679,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
1680,Wetland,Forest,Bareland,Water,Non_Wetland,Bareland
1681,Wetland,Forest,Bareland,Water,Non_Wetland,Water
1682,Wetland,Forest,Bareland,Water,Non_Wetland,Forest
1683,Wetland,Forest,Built-up,NULL,Non_Wetland,Grassland
1684,Wetland,Forest,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1685,Wetland,Forest,Built-up,NULL,Non_Wetland,Bareland
1686,Wetland,Forest,Built-up,NULL,Non_Wetland,Forest
1687,Wetland,Forest,Built-up,Non_Water,Non_Wetland,Forest
1688,Wetland,Forest,Water,NULL,Water,Grassland
1689,Wetland,Forest,Water,NULL,Water,Wetland
1690,Wetland,Forest,Water,NULL,Water,Water
1691,Wetland,Forest,Water,NULL,Water,Forest
1692,Wetland,Forest,Water,Non_Water,Water,Wetland
1693,Wetland,Forest,Water,Non_Water,Water,Lichens_and_Mosses
1694,Wetland,Forest,Water,Non_Water,Water,Water
1695,Wetland,Forest,Water,Non_Water,Water,Forest
1696,Wetland,Forest,Water,Water,Water,Grassland
1697,Wetland,Forest,Water,Water,Water,Wetland
1698,Wetland,Forest,Water,Water,Water,Lichens_and_Mosses
1699,Wetland,Forest,Water,Water,Water,Water
1700,Wetland,Forest,Water,Water,Water,Forest
1701,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1702,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1703,Wetland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1704,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland
1705,Wetland,Forest,Forest,NULL,Non_Wetland,Water
1706,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
1707,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1708,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1709,Wetland,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1710,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland
1711,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water
1712,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest
1713,Wetland,Forest,Forest,Water,Non_Wetland,Grassland
1714,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
1715,Wetland,Forest,Forest,Water,Non_Wetland,Lichens_and_Mosses
1716,Wetland,Forest,Forest,Water,Non_Wetland,Bareland
1717,Wetland,Forest,Forest,Water,Non_Wetland,Water
1718,Wetland,Forest,Forest,Water,Non_Wetland,Forest
1719,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1720,Bareland,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1721,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1722,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1723,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1724,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1725,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1726,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1727,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1728,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1729,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1730,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1731,Bareland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1732,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1733,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1734,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1735,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1736,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1737,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1738,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1739,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1740,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1741,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1742,Bareland,NULL,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1743,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1744,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1745,Bareland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1746,Bareland,NULL,Wetland,NULL,Wetland,Water
1747,Bareland,NULL,Wetland,NULL,Wetland,Forest
1748,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1749,Bareland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1750,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1751,Bareland,NULL,Wetland,Water,Wetland,Grassland
1752,Bareland,NULL,Wetland,Water,Wetland,Wetland
1753,Bareland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1754,Bareland,NULL,Wetland,Water,Wetland,Water
1755,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1756,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1757,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1758,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1759,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1760,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1761,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1762,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1763,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
1764,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1765,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1766,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1767,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1768,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1769,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1770,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1771,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1772,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1773,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1774,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1775,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1776,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1777,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1778,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1779,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1780,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1781,Bareland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1782,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1783,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1784,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1785,Bareland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1786,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1787,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1788,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1789,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1790,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1791,Bareland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1792,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1793,Bareland,NULL,Water,NULL,Water,Grassland
1794,Bareland,NULL,Water,NULL,Water,Wetland
1795,Bareland,NULL,Water,NULL,Water,Lichens_and_Mosses
1796,Bareland,NULL,Water,NULL,Water,Water
1797,Bareland,NULL,Water,Non_Water,Water,Wetland
1798,Bareland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1799,Bareland,NULL,Water,Water,Water,Grassland
1800,Bareland,NULL,Water,Water,Water,Wetland
1801,Bareland,NULL,Water,Water,Water,Lichens_and_Mosses
1802,Bareland,NULL,Water,Water,Water,Water
1803,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1804,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1805,Bareland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1806,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1807,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1808,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1809,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1810,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1811,Bareland,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1812,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water
1813,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1814,Bareland,NULL,Forest,Water,Non_Wetland,Wetland
1815,Bareland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
1816,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1817,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1818,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1819,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1820,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1821,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1822,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1823,Bareland,Wetland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1824,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1825,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1826,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1827,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1828,Bareland,Wetland,Grassland,NULL,Non_Wetland,Forest
1829,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1830,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1831,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1832,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Forest
1833,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1834,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1835,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1836,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1837,Bareland,Wetland,Wetland,NULL,Wetland,Water
1838,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
1839,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1840,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1841,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1842,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1843,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1844,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1845,Bareland,Wetland,Wetland,Water,Wetland,Water
1846,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1847,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1848,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1849,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1850,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1851,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1852,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1853,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1854,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1855,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1856,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1857,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1858,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1859,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1860,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1861,Bareland,Wetland,Bareland,NULL,Non_Wetland,Forest
1862,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1863,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1864,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1865,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1866,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1867,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1868,Bareland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1869,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1870,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1871,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1872,Bareland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1873,Bareland,Wetland,Water,NULL,Water,Grassland
1874,Bareland,Wetland,Water,NULL,Water,Wetland
1875,Bareland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1876,Bareland,Wetland,Water,NULL,Water,Water
1877,Bareland,Wetland,Water,Non_Water,Water,Wetland
1878,Bareland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1879,Bareland,Wetland,Water,Non_Water,Water,Water
1880,Bareland,Wetland,Water,Water,Water,Grassland
1881,Bareland,Wetland,Water,Water,Water,Wetland
1882,Bareland,Wetland,Water,Water,Water,Lichens_and_Mosses
1883,Bareland,Wetland,Water,Water,Water,Water
1884,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
1885,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
1886,Bareland,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1887,Bareland,Wetland,Forest,NULL,Non_Wetland,Water
1888,Bareland,Wetland,Forest,NULL,Non_Wetland,Forest
1889,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1890,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1891,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1892,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water
1893,Bareland,Wetland,Forest,Water,Non_Wetland,Grassland
1894,Bareland,Wetland,Forest,Water,Non_Wetland,Wetland
1895,Bareland,Wetland,Forest,Water,Non_Wetland,Water
1896,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1897,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1898,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1899,Bareland,Bareland,Wetland,Water,Wetland,Water
1900,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1901,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1902,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1903,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1904,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1905,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1906,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1907,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1908,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1909,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1910,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1911,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1912,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1913,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1914,Bareland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1915,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1916,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1917,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1918,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1919,Bareland,Bareland,Water,NULL,Water,Lichens_and_Mosses
1920,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1921,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1922,Bareland,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1923,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1924,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1925,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1926,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1927,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1928,Bareland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1929,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1930,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1931,Bareland,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1932,Bareland,Water,Wetland,NULL,Wetland,Grassland
1933,Bareland,Water,Wetland,NULL,Wetland,Wetland
1934,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1935,Bareland,Water,Wetland,NULL,Wetland,Bareland
1936,Bareland,Water,Wetland,NULL,Wetland,Water
1937,Bareland,Water,Wetland,NULL,Wetland,Forest
1938,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1939,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1940,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1941,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1942,Bareland,Water,Wetland,Non_Water,Wetland,Water
1943,Bareland,Water,Wetland,Water,Wetland,Wetland
1944,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1945,Bareland,Water,Wetland,Water,Wetland,Bareland
1946,Bareland,Water,Wetland,Water,Wetland,Water
1947,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1948,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1949,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1950,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1951,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1952,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1953,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1954,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1955,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1956,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1957,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1958,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1959,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1960,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1961,Bareland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1962,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1963,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1964,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
1965,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1966,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1967,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1968,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1969,Bareland,Water,Bareland,Water,Non_Wetland,Water
1970,Bareland,Water,Bareland,Water,Non_Wetland,Forest
1971,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1972,Bareland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1973,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1974,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1975,Bareland,Water,Built-up,Non_Water,Non_Wetland,Forest
1976,Bareland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1977,Bareland,Water,Built-up,Water,Non_Wetland,Water
1978,Bareland,Water,Water,NULL,Water,Grassland
1979,Bareland,Water,Water,NULL,Water,Wetland
1980,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
1981,Bareland,Water,Water,NULL,Water,Bareland
